Fecha procesado,2026-04-15 16:51:47
Fecha y Hora,2026-04-15 15:19:13
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),2.5
Velocidad (mm/min),1000
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_150x150x150_15.csv

X,Y,Z,Time (s),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-75.0,15.0,15.0,0.75,-32.03407667395652,463.86251244267703,-15.805378439197979,465.23251244267686
-60.0,15.0,15.0,0.75,-32.06755798657996,464.6640766739565,-16.145973800531056,466.04407667395657
-45.0,15.0,15.0,0.75,-32.16,465.2489607007966,-16.484026199468943,466.6489607007966
-30.0,15.0,15.0,0.75,-32.172442013420024,465.6213017652414,-16.76706357422205,467.0313017652415
-15.0,15.0,15.0,0.75,-32.18597380053106,465.8769626252468,-17.015973800531057,467.28994952551244
0.0,15.0,15.0,0.75,-32.22940463866692,465.9046720352896,-17.269455113154503,467.3346720352895
15.0,15.0,15.0,0.75,-32.182936425777946,465.81023194631985,-17.459999999999997,467.24023194631985
30.0,15.0,15.0,0.75,-32.08706357422205,465.5086982347586,-17.620595361333073,466.9386982347586
45.0,15.0,15.0,0.75,-31.99706357422205,465.1151159731599,-17.779999999999998,466.5451159731599
60.0,15.0,15.0,0.75,-31.94298690026552,464.5551664476475,-17.946468212888973,465.9951664476474
75.0,15.0,15.0,0.75,-31.939999999999994,463.75859728578337,-18.092986900265526,465.20859728578336
75.0,30.0,15.0,0.75,-32.75999999999999,463.96999999999997,-18.572986900265526,465.48999999999995
60.0,30.0,15.0,0.75,-32.59701309973447,464.71651868737644,-18.392442013420034,466.2165186873765
45.0,30.0,15.0,0.75,-32.564359094763965,465.37641773840136,-18.211089773690993,466.8664177384013
30.0,30.0,15.0,0.75,-32.51706357422204,465.79452061182684,-18.029999999999998,467.2745206118269
15.0,30.0,15.0,0.75,-32.40054488684549,466.07239153893244,-17.797557986579967,467.5323915389324
0.0,30.0,15.0,0.75,-32.280050474487574,466.19945511315444,-17.59298690026553,467.6394551131544
-15.0,30.0,15.0,0.75,-32.077013099734465,466.1470130997344,-17.329999999999995,467.5670130997344
-30.0,30.0,15.0,0.75,-31.909404638666924,465.93592332604345,-17.049455113154504,467.3359233260433
-45.0,30.0,15.0,0.75,-31.681089773690985,465.5424924879075,-16.720544886845495,466.9124924879075
-60.0,30.0,15.0,0.75,-31.35592332604347,464.95059536133306,-16.352986900265527,466.2905953613329
-75.0,30.0,15.0,0.75,-31.12755798657996,464.1970130997344,-15.939999999999996,465.5070130997344
-75.0,45.0,15.0,0.75,-30.29597380053105,464.42303737475305,-16.103037374753104,465.68303737475304
-60.0,45.0,15.0,0.75,-30.70239153893245,465.2294046386669,-16.542442013420033,466.52940463866685
-45.0,45.0,15.0,0.75,-31.144076673956523,465.85940463866683,-16.9405448868455,467.19940463866686
-30.0,45.0,15.0,0.75,-31.617820452618012,466.22108977369095,-17.318910226309004,467.61054488684545
-15.0,45.0,15.0,0.75,-32.03966710470496,466.4740766739566,-17.654288665506986,467.9035317871109
0.0,45.0,15.0,0.75,-32.39656916186413,466.5929869002655,-17.943531787111024,468.0529869002656
15.0,45.0,15.0,0.75,-32.709455113154505,466.43696262524685,-18.182986900265526,467.92696262524674
30.0,45.0,15.0,0.75,-32.99244201342003,466.0994551131544,-18.425973800531054,467.62244201342
45.0,45.0,15.0,0.75,-33.20467203528959,465.6029364257779,-18.662986900265526,467.15293642577797
60.0,45.0,15.0,0.75,-33.39994952551242,465.00103929920334,-18.862936425777953,466.57750751209227
75.0,45.0,15.0,0.75,-33.595923326043476,464.2454289136856,-19.049455113154504,465.8454289136855
75.0,60.0,15.0,0.75,-34.54999999999999,464.4340261994689,-19.487013099734465,466.12402619946886
60.0,60.0,15.0,0.75,-34.32049441235791,465.31298690026546,-19.30994952551242,466.97298690026554
45.0,60.0,15.0,0.75,-33.97516644764751,465.9300504744876,-19.07810287342546,467.55005047448753
30.0,60.0,15.0,0.75,-33.61239153893245,466.4929869002656,-18.834571086314437,468.0729869002655
15.0,60.0,15.0,0.75,-33.13457108631443,466.88184665208684,-18.55701309973447,468.42184665208686
0.0,60.0,15.0,0.75,-32.610544886845496,466.97516644764755,-18.246468212888974,468.4651664476475
-15.0,60.0,15.0,0.75,-32.017557986579966,466.94859728578336,-17.910544886845493,468.3791421726288
-30.0,60.0,15.0,0.75,-31.444026199468937,466.70392525049374,-17.549999999999997,468.08392525049373
-45.0,60.0,15.0,0.75,-30.738748709246114,466.2270130997345,-17.134076673956518,467.54755798657993
-60.0,60.0,15.0,0.75,-30.157921401593168,465.44896070079653,-16.75701309973447,466.7189607007965
-75.0,60.0,15.0,0.75,-29.43397572498136,464.62267395973987,-16.31,465.83267395973974
-75.0,75.0,15.0,0.75,-28.45537843919798,464.70651868737656,-16.461897126574534,465.865973800531
-60.0,75.0,15.0,0.75,-29.372936425777947,465.7143896144821,-16.915973800531056,466.9443896144822
-45.0,75.0,15.0,0.75,-30.158314864975928,466.5070130997345,-17.296468212888975,467.7970130997345
-30.0,75.0,15.0,0.75,-31.017608461067542,467.12293642577794,-17.715923326043477,468.48293642577795
-15.0,75.0,15.0,0.75,-31.82298690026553,467.40846628843866,-18.113531787111025,468.8384662884386
0.0,75.0,15.0,0.75,-32.635923326043475,467.53,-18.502986900265526,469.0299999999999
15.0,75.0,15.0,0.75,-33.360544886845496,467.48054488684545,-18.829999999999995,469.04054488684545
30.0,75.0,15.0,0.75,-34.08031294052562,467.0251159731599,-19.168365339463513,468.65457108631443
45.0,75.0,15.0,0.75,-34.65054488684549,466.3939757249814,-19.416468212888976,468.0739757249814
60.0,75.0,15.0,0.75,-35.01869823475854,465.53701309973445,-19.648910226309003,467.25755798657985
75.0,75.0,15.0,0.75,-35.512391538932455,464.5340766739564,-19.846468212888976,466.30407667395644
75.0,75.0,30.0,0.75,-35.39755798657996,464.44026246603795,-19.4994551131545,466.190262466038
60.0,75.0,30.0,0.75,-34.98054488684549,465.3183148649759,-19.39407667395652,467.028314864976
45.0,75.0,30.0,0.75,-34.64407667395652,466.0424420134201,-19.24353178711102,467.72244201342
30.0,75.0,30.0,0.75,-34.088960700796584,466.6770130997344,-19.02,468.29999999999995
15.0,75.0,30.0,0.75,-33.48244201342003,467.12438961448214,-18.716518687376553,468.69438961448213
0.0,75.0,30.0,0.75,-32.70485350712189,467.31158418604883,-18.341089773690992,468.8115841860489
-15.0,75.0,30.0,0.75,-31.995872851555895,467.2162057468509,-17.904571086314437,468.6462057468509
-30.0,75.0,30.0,0.75,-31.14685158267158,466.91272443422747,-17.404076673956517,468.2662562213385
-45.0,75.0,30.0,0.75,-30.371039299203414,466.294026199469,-16.87701309973447,467.58402619946884
-60.0,75.0,30.0,0.75,-29.53,465.48999999999995,-16.275973800531055,466.70298690026544
-75.0,75.0,30.0,0.75,-28.82831486497593,464.56805239893794,-15.666468212888974,465.71805239893786
-75.0,60.0,30.0,0.75,-29.857557986579966,464.3230373747531,-15.907063574222052,465.55303737475305
-60.0,60.0,30.0,0.75,-30.325923326043476,465.2064682128889,-16.457557986579967,466.476468212889
-45.0,60.0,30.0,0.75,-30.991897126574532,465.89891022630894,-16.99537843919798,467.228910226309
-30.0,60.0,30.0,0.75,-31.611897126574537,466.33587285155585,-17.449455113154503,467.72587285155583
-15.0,60.0,30.0,0.75,-32.165973800531056,466.5675075120924,-17.852986900265527,468.0075075120924
0.0,60.0,30.0,0.75,-32.72940463866692,466.61194760106207,-18.229949525512417,468.108415813951
15.0,60.0,30.0,0.75,-33.23182669731755,466.54291647100854,-18.529455113154505,468.08291647100856
30.0,60.0,30.0,0.75,-33.63000000000001,466.0797375339619,-18.79701309973447,467.65973753396196
45.0,60.0,30.0,0.75,-33.968203822400625,465.63999999999993,-19.025378439197983,467.26
60.0,60.0,30.0,0.75,-34.31646821288897,465.0054793881731,-19.20701309973447,466.661947601062
75.0,60.0,30.0,0.75,-34.585428913685554,464.2067811534146,-19.29701309973447,465.88678115341446
75.0,45.0,30.0,0.75,-33.582986900265524,463.94615527236334,-18.913481312623443,465.5361552723634
60.0,45.0,30.0,0.75,-33.40869823475854,464.7565691618641,-18.764621560802016,466.32711404870963
45.0,45.0,30.0,0.75,-33.23810287342546,465.40098882471574,-18.58353178711102,466.9509888247158
30.0,45.0,30.0,0.75,-33.05810287342546,465.85005047448755,-18.385428913685555,467.3800504744875
15.0,45.0,30.0,0.75,-32.82,466.18488402684,-18.16,467.68488402684005
0.0,45.0,30.0,0.75,-32.527557986579964,466.2921290728944,-17.889455113154504,467.76212907289437
-15.0,45.0,30.0,0.75,-32.14760846106755,466.25706357422206,-17.633531787111025,467.6905953613331
-30.0,45.0,30.0,0.75,-31.77217954738198,466.04891022630903,-17.3,467.448910226309
-45.0,45.0,30.0,0.75,-31.394076673956516,465.5886677150403,-16.920544886845498,466.94866771504036
-60.0,45.0,30.0,0.75,-30.967557986579962,464.9451159731599,-16.482936425777947,466.26511597315994
-75.0,45.0,30.0,0.75,-30.54005047448758,464.1076084610675,-15.959999999999999,465.3776084610675
-75.0,30.0,30.0,0.75,-31.58189712657453,463.91869823475844,-15.991089773690991,465.2586982347584
-60.0,30.0,30.0,0.75,-31.777013099734464,464.7490916981412,-16.46103929920341,466.11909169814123
-45.0,30.0,30.0,0.75,-32.001089773690985,465.23891022630903,-16.8394551131545,466.63891022630895
-30.0,30.0,30.0,0.75,-32.21656916186413,465.6700000000001,-17.17298690026553,467.09298690026543
-15.0,30.0,30.0,0.75,-32.33407667395652,465.89561038551784,-17.482986900265526,467.3356103855179
0.0,30.0,30.0,0.75,-32.56353178711102,465.87457108631446,-17.770544886845492,467.3445710863144
15.0,30.0,30.0,0.75,-32.71592332604347,465.7818971265745,-18.010544886845494,467.27189712657446
30.0,30.0,30.0,0.75,-32.810595361333064,465.48680110818395,-18.229999999999997,466.99680110818394
45.0,30.0,30.0,0.75,-32.9,465.03462156080195,-18.420544886845498,466.55462156080193
60.0,30.0,30.0,0.75,-32.928102873425466,464.388910226309,-18.59298690026553,465.91891022630904
75.0,30.0,30.0,0.75,-32.98597380053105,463.68,-18.73,465.2229869002655
75.0,15.0,30.0,0.75,-32.04402619946894,463.4919476010621,-18.347013099734472,464.95194760106205
60.0,15.0,30.0,0.75,-32.15,464.27994952551234,-18.240544886845495,465.7399495255124
45.0,15.0,30.0,0.75,-32.30701309973446,464.8170635742221,-18.01108977369099,466.2776084610675
30.0,15.0,30.0,0.75,-32.35293642577794,465.3,-17.852936425777948,466.75999999999993
15.0,15.0,30.0,0.75,-32.451897126574536,465.55701309973443,-17.649455113154502,467.0170130997344
0.0,15.0,30.0,0.75,-32.45103929920341,465.6119476010621,-17.42298690026553,467.06194760106206
-15.0,15.0,30.0,0.75,-32.436518687376555,465.5956608600054,-17.1994551131545,467.03566086000546
-30.0,15.0,30.0,0.75,-32.43163466053648,465.33810287342544,-16.923531787111024,466.7681028734254
-45.0,15.0,30.0,0.75,-32.379999999999995,465.0221290728944,-16.611089773690992,466.4421290728943
-60.0,15.0,30.0,0.75,-32.360494412357916,464.4243391399945,-16.27651868737655,465.83135223972903
-75.0,15.0,30.0,0.75,-32.32587285155589,463.69462156080203,-15.887013099734467,465.084621560802
-75.0,0.0,30.0,0.75,-33.05646821288897,463.5950654986724,-16.094026199468942,465.04506549867233
-60.0,0.0,30.0,0.75,-32.85194760106211,464.2610392992033,-16.422986900265528,465.70402619946884
-45.0,0.0,30.0,0.75,-32.778365339463505,464.83504554390294,-16.722442013420032,466.2850455439029
-30.0,0.0,30.0,0.75,-32.64402619946894,465.2448335523524,-16.9894551131545,466.69483355235235
-15.0,0.0,30.0,0.75,-32.50244201342003,465.53457108631443,-17.217557986579966,466.98457108631436
0.0,0.0,30.0,0.75,-32.36054488684549,465.5854289136855,-17.44542891368556,467.0254289136856
15.0,0.0,30.0,0.75,-32.13537843919798,465.518910226309,-17.62298690026553,466.9583653394635
30.0,0.0,30.0,0.75,-31.82701309973447,465.2089607007966,-17.77701309973447,466.6289607007965
45.0,0.0,30.0,0.75,-31.585428913685554,464.70163466053646,-17.910544886845493,466.11163466053654
60.0,0.0,30.0,0.75,-31.306468212888966,464.1626739597399,-18.059455113154502,465.56267395973987
75.0,0.0,30.0,0.75,-31.070544886845497,463.41,-18.140544886845497,464.8
75.0,-15.0,30.0,0.75,-30.092179547381985,463.3129869002655,-17.8194551131545,464.62353178711095
60.0,-15.0,30.0,0.75,-30.546518687376548,464.14353178711093,-17.72701309973447,465.483531787111
45.0,-15.0,30.0,0.75,-30.95511597315993,464.77402619946895,-17.600544886845494,466.1340261994689
30.0,-15.0,30.0,0.75,-31.3894551131545,465.25945511315444,-17.4594551131545,466.63945511315444
15.0,-15.0,30.0,0.75,-31.820595361333073,465.534026199469,-17.335378439197978,466.934026199469
0.0,-15.0,30.0,0.75,-32.20298690026552,465.6040261994689,-17.169999999999998,467.02402619946884
-15.0,-15.0,30.0,0.75,-32.61348131262344,465.4475579865798,-17.012986900265528,466.89755798657995
-30.0,-15.0,30.0,0.75,-32.86407667395652,465.24750751209234,-16.80755798657997,466.70750751209226
-45.0,-15.0,30.0,0.75,-33.14353178711103,464.82976805368,-16.59353178711102,466.29976805368
-60.0,-15.0,30.0,0.9999999999999998,-33.383531787111025,464.2999495255123,-16.356518687376553,465.7799495255124
-75.0,-15.0,30.0,0.75,-33.67701309973447,463.6634813126234,-16.097557986579965,465.16049441235793
-75.0,-30.0,30.0,0.75,-34.45,463.59836533946344,-16.169455113154505,465.14836533946345
-60.0,-30.0,30.0,0.75,-34.06896070079659,464.1789607007966,-16.398052398937885,465.7089607007966
-45.0,-30.0,30.0,0.75,-33.66701309973447,464.66506549867233,-16.580544886845495,466.1750654986723
-30.0,-30.0,30.0,0.75,-33.25864776027096,465.16846628843854,-16.77244201342003,466.64901117528416
-15.0,-30.0,30.0,0.75,-32.81701309973447,465.4615841860489,-16.919999999999998,466.9215841860489
0.0,-30.0,30.0,0.75,-32.28999999999999,465.56511597316,-17.064076673956517,466.9951159731599
15.0,-30.0,30.0,0.75,-31.73298690026553,465.4894551131545,-17.18597380053106,466.8794551131544
30.0,-30.0,30.0,0.75,-31.10244201342003,465.2080523989378,-17.287013099734466,466.5580523989378
45.0,-30.0,30.0,0.75,-30.417013099734465,464.6915337115613,-17.38810287342546,466.00153371156125
60.0,-30.0,30.0,0.75,-29.927063574222053,463.9854289136855,-17.537457037604806,465.2754289136855
75.0,-30.0,30.0,0.75,-29.350544886845494,463.1491926471164,-17.58054488684549,464.4091926471164
75.0,-45.0,30.0,0.75,-28.19864776027096,462.94,-17.60135223972904,464.13
60.0,-45.0,30.0,0.75,-29.00054488684549,464.0245710863144,-17.447557986579966,465.25457108631434
45.0,-45.0,30.0,0.75,-29.853531787111024,464.74620574685093,-17.29407667395652,466.01620574685086
30.0,-45.0,30.0,0.75,-30.74293642577795,465.297063574222,-17.19542891368556,466.6265186873766
15.0,-45.0,30.0,0.75,-31.561089773690988,465.5630373747531,-17.164833552352487,466.94303737475303
0.0,-45.0,30.0,0.75,-32.39592332604348,465.6921290728943,-17.11701309973447,467.1221290728943
-15.0,-45.0,30.0,0.75,-33.110544886845496,465.4400504744876,-16.930544886845496,466.92005047448754
-30.0,-45.0,30.0,0.75,-33.739999999999995,465.0983653394635,-16.84,466.6183653394635
-45.0,-45.0,30.0,0.75,-34.24103929920341,464.6879214015932,-16.71,466.2449345013276
-60.0,-45.0,30.0,0.75,-34.63592332604348,464.14493450132767,-16.568910226309008,465.72493450132754
-75.0,-45.0,30.0,0.75,-35.004621560802015,463.5294551131545,-16.41108977369099,465.13
-75.0,-60.0,30.0,0.75,-35.40701309973446,463.27049441235783,-16.608910226309007,464.9104944123579
-60.0,-60.0,30.0,0.75,-35.08,463.86168513502406,-16.669999999999998,465.48168513502395
-45.0,-60.0,30.0,0.75,-34.61244201342003,464.5500504744875,-16.74646821288897,466.1300504744876
-30.0,-60.0,30.0,0.75,-34.00651868737655,465.145973800531,-16.8294551131545,466.6859738005311
-15.0,-60.0,30.0,0.75,-33.19103929920341,465.60298690026553,-16.847013099734472,467.0829869002655
0.0,-60.0,30.0,0.75,-32.21597380053105,465.8159738005309,-16.915973800531056,467.225973800531
15.0,-60.0,30.0,0.75,-31.157013099734467,465.8423915389324,-16.930544886845496,467.1823915389324
30.0,-60.0,30.0,0.75,-29.916205746850924,465.43244201342003,-16.955973800531055,466.69298690026557
45.0,-60.0,30.0,0.75,-28.775923326043475,464.76005047448746,-17.009999999999998,465.95950558764207
60.0,-60.0,30.0,0.75,-27.609999999999996,463.77036341501326,-17.129192647116454,464.90036341501315
75.0,-60.0,30.0,0.75,-26.61,462.5440261994689,-17.329999999999995,463.6240261994689
75.0,-75.0,30.0,0.75,-25.05701309973447,461.9170130997345,-17.201634660536484,462.90755798658
60.0,-75.0,30.0,0.75,-26.486185792081525,463.60966710470484,-16.86701309973447,464.6691222178595
45.0,-75.0,30.0,0.75,-27.943531787111024,464.8893541641794,-16.713531787111023,466.0193541641793
30.0,-75.0,30.0,0.75,-29.5094551131545,465.6505448868454,-16.680544886845492,466.8805448868455
15.0,-75.0,30.0,0.75,-31.119455113154505,466.16782045261795,-16.75298690026553,467.497820452618
0.0,-75.0,30.0,0.75,-32.51,466.20909169814126,-16.782986900265527,467.6390916981412
-15.0,-75.0,30.0,0.75,-33.89348131262344,465.71457108631444,-16.86597380053106,467.2445710863144
-30.0,-75.0,30.0,0.75,-34.92348131262344,465.07010094897515,-16.89696262524689,466.6801009489751
-45.0,-75.0,30.0,0.75,-35.603531787111024,464.23303737475305,-16.897013099734473,465.8935822615985
-60.0,-75.0,30.0,0.75,-36.0605448868455,463.4088597518214,-16.953531787111025,465.11239153893246
-75.0,-75.0,30.0,0.75,-36.21,462.62787092710556,-17.139999999999997,464.35787092710564
-75.0,-75.0,45.0,0.75,-36.01945511315451,463.25597380053097,-17.683481312623446,464.985973800531
-60.0,-75.0,45.0,0.75,-35.76353178711102,463.88618579208145,-17.74701309973447,465.5961857920815
-45.0,-75.0,45.0,0.75,-35.45891022630901,464.47272443422753,-17.760544886845498,466.16217954738187
-30.0,-75.0,45.0,0.75,-34.762986900265524,465.26792140159307,-17.739999999999995,466.8979214015931
-15.0,-75.0,45.0,0.75,-33.74651868737655,465.85163466053643,-17.737013099734465,467.40163466053633
0.0,-75.0,45.0,0.75,-32.51108977369099,466.16171565474224,-17.774026199468942,467.6287287544767
15.0,-75.0,45.0,0.75,-31.185378439197983,466.2188597518214,-17.855973800531054,467.59885975182146
30.0,-75.0,45.0,0.75,-29.625923326043473,465.8016346605364,-17.98542891368556,467.0816346605365
45.0,-75.0,45.0,0.75,-28.1494551131545,465.048910226309,-18.209455113154505,466.24891022630896
60.0,-75.0,45.0,0.75,-26.70516644764751,463.8664881676583,-18.538365339463507,464.9964881676583
75.0,-75.0,45.0,0.75,-25.40646821288897,462.1929364257778,-18.902724434227476,463.2729364257779
75.0,-60.0,45.0,0.75,-27.01407667395652,462.8023915389324,-18.654621560802017,463.9623915389324
60.0,-60.0,45.0,0.75,-27.97054488684549,463.97815334791295,-18.359505587642083,465.178153347913
45.0,-60.0,45.0,0.75,-29.103481312623444,464.8641576681622,-18.07711404870963,466.1211707678967
30.0,-60.0,45.0,0.75,-30.236468212888973,465.468415813951,-17.942936425777948,466.788415813951
15.0,-60.0,45.0,0.75,-31.411089773690986,465.8270130997344,-17.77646821288897,467.2170130997344
0.0,-60.0,45.0,0.75,-32.45244201342003,465.87569137972355,-17.66805239893788,467.3356913797235
-15.0,-60.0,45.0,0.75,-33.34103929920341,465.6523915389324,-17.524026199468945,467.16940463866683
-30.0,-60.0,45.0,0.75,-34.14353178711102,465.22651868737654,-17.4394551131545,466.7965186873766
-45.0,-60.0,45.0,0.75,-34.66597380053105,464.69103929920334,-17.387507512092387,466.30103929920335
-60.0,-60.0,45.0,0.75,-35.150544886845495,464.1154289136855,-17.355610385517853,465.76542891368547
-75.0,-60.0,45.0,0.75,-35.472986900265525,463.59950558764206,-17.2394551131545,465.269505587642
-75.0,-45.0,45.0,0.75,-35.002179547381985,463.68,-16.877608461067545,465.3
-60.0,-45.0,45.0,0.75,-34.550544886845486,464.24293642577794,-16.993531787111024,465.8329364257779
-45.0,-45.0,45.0,0.75,-34.16537843919798,464.70108977369097,-17.13,466.26108977369097
-30.0,-45.0,45.0,0.75,-33.64298690026553,465.13389520212417,-17.27,466.66389520212425
-15.0,-45.0,45.0,0.75,-33.039455113154496,465.4557113344929,-17.392986900265527,466.945711334493
0.0,-45.0,45.0,0.75,-32.336468212888974,465.64353178711093,-17.51,467.08999999999986
15.0,-45.0,45.0,0.75,-31.51646821288897,465.5856103855179,-17.642986900265527,466.97561038551777
30.0,-45.0,45.0,0.75,-30.685973800531052,465.35885975182134,-17.77651868737655,466.70184665208683
45.0,-45.0,45.0,0.75,-29.789999999999996,464.8869121507593,-17.93651868737655,466.1769121507592
60.0,-45.0,45.0,0.75,-28.997063574222043,464.06293642577793,-18.14,465.31293642577793
75.0,-45.0,45.0,0.75,-28.280595361333077,463.1016346605365,-18.387557986579967,464.32163466053646
75.0,-30.0,45.0,0.75,-29.393198891815995,463.234621560802,-18.253198891815995,464.5240766739564
60.0,-30.0,45.0,0.75,-29.957013099734464,463.9951159731599,-18.053531787111023,465.3051159731599
45.0,-30.0,45.0,0.75,-30.653430838135865,464.62846628843863,-17.899455113154502,465.97846628843865
30.0,-30.0,45.0,0.75,-31.19646821288897,465.103531787111,-17.74054488684549,466.483531787111
15.0,-30.0,45.0,0.75,-31.86353178711102,465.4094551131545,-17.607013099734466,466.8294551131545
0.0,-30.0,45.0,0.75,-32.44244201342003,465.48163466053654,-17.460544886845494,466.93163466053653
-15.0,-30.0,45.0,0.75,-32.95217954738198,465.4094551131545,-17.3,466.8894551131545
-30.0,-30.0,45.0,0.75,-33.417608461067545,465.18244201342,-17.175923326043478,466.69244201342
-45.0,-30.0,45.0,0.75,-33.83950558764208,464.75597380053097,-16.995872851555898,466.2954289136855
-60.0,-30.0,45.0,0.75,-34.197557986579966,464.32389520212416,-16.77651868737655,465.8744400889698
-75.0,-30.0,45.0,0.75,-34.59054488684549,463.717820452618,-16.634571086314438,465.297820452618
-75.0,-15.0,45.0,0.75,-33.972986900265525,463.7340261994689,-16.375973800531057,465.26402619946884
-60.0,-15.0,45.0,0.75,-33.618910226309005,464.29945511315447,-16.628910226309003,465.8094551131545
-45.0,-15.0,45.0,0.75,-33.36080735288354,464.82592332604344,-16.86836533946351,466.3253784391979
-30.0,-15.0,45.0,0.75,-33.06646821288897,465.10249248790757,-17.09841581395109,466.5824924879076
-15.0,-15.0,45.0,0.75,-32.68641773840139,465.28656916186407,-17.278102873425464,466.7465691618641
0.0,-15.0,45.0,0.75,-32.36298690026553,465.43,-17.515065498672357,466.87999999999994
15.0,-15.0,45.0,0.75,-31.97298690026552,465.3659738005311,-17.712986900265527,466.79597380053104
30.0,-15.0,45.0,0.75,-31.61298690026553,465.11,-17.826468212888972,466.52
45.0,-15.0,45.0,0.75,-31.13597380053105,464.653531787111,-17.93140271421662,466.03353178711103
60.0,-15.0,45.0,0.75,-30.74353178711102,464.0731683720977,-18.110544886845496,465.43670015920884
75.0,-15.0,45.0,0.75,-30.292442013420033,463.28077683316536,-18.21,464.6207768331653
75.0,0.0,45.0,0.75,-31.026468212888975,463.33452061182686,-18.361897126574537,464.73397572498135
60.0,0.0,45.0,0.75,-31.412936425777943,464.0491926471164,-18.265973800531057,465.46864776027087
45.0,0.0,45.0,0.75,-31.599404638666915,464.6357418542112,-18.10994952551242,466.0557418542112
30.0,0.0,45.0,0.75,-31.841089773690985,465.0719476010621,-17.932442013420033,466.5019476010621
15.0,0.0,45.0,0.75,-32.16542891368555,465.3154289136855,-17.788910226309003,466.7578709271056
0.0,0.0,45.0,0.75,-32.34896070079659,465.47869823475844,-17.59457108631444,466.92869823475854
-15.0,0.0,45.0,0.75,-32.56651868737655,465.41402619946894,-17.375973800531057,466.87402619946886
-30.0,0.0,45.0,0.75,-32.694026199468944,465.15005047448756,-17.13353178711102,466.6100504744876
-45.0,0.0,45.0,0.75,-32.869455113154494,464.76999999999987,-16.873531787111023,466.23
-60.0,0.0,45.0,0.75,-33.01950558764208,464.2362057468509,-16.602986900265527,465.6991926471164
-75.0,0.0,45.0,0.75,-33.15597380053105,463.67597380053104,-16.28,465.13597380053096
-75.0,15.0,45.0,0.75,-32.542936425777945,463.7418971265745,-15.996468212888976,465.1518971265745
-60.0,15.0,45.0,0.75,-32.54836533946351,464.3734813126234,-16.392986900265527,465.79348131262344
-45.0,15.0,45.0,0.75,-32.53994952551242,464.9380523989379,-16.721584186048908,466.3680523989379
-30.0,15.0,45.0,0.75,-32.53646821288898,465.2716346605364,-17.04646821288897,466.7116346605364
-15.0,15.0,45.0,0.75,-32.56,465.5110392992034,-17.363713258943314,466.96805239893786
0.0,15.0,45.0,0.75,-32.509455113154495,465.5789607007966,-17.575923326043476,467.0389607007965
15.0,15.0,45.0,0.75,-32.507063574222045,465.47950558764205,-17.81,466.9495055876421
30.0,15.0,45.0,0.75,-32.308910226309,465.2169626252469,-17.97592332604348,466.6769626252468
45.0,15.0,45.0,0.75,-32.209404638666925,464.7048335523525,-18.140544886845497,466.16483355235243
60.0,15.0,45.0,0.75,-32.115923326043465,464.12005047448764,-18.29592332604348,465.58005047448756
75.0,15.0,45.0,0.75,-31.96706357422205,463.3840766739565,-18.379999999999995,464.8440766739565
75.0,30.0,45.0,0.75,-32.72244201342003,463.5429869002654,-18.641897126574534,465.0629869002655
60.0,30.0,45.0,0.75,-32.739999999999995,464.27896070079646,-18.549999999999997,465.79896070079656
45.0,30.0,45.0,0.75,-32.71646821288897,464.90275495394565,-18.403481312623445,466.4127549539456
30.0,30.0,45.0,0.75,-32.74760846106754,465.26119072266613,-18.22348131262345,466.76119072266613
15.0,30.0,45.0,0.75,-32.63701309973447,465.5919980755496,-17.991634660536487,467.07254296239523
0.0,30.0,45.0,0.75,-32.56526739662267,465.79792140159316,-17.763531787111024,467.26792140159307
-15.0,30.0,45.0,0.75,-32.37760846106754,465.75080735288344,-17.48,467.2008073528835
-30.0,30.0,45.0,0.75,-32.27108977369099,465.51033289529494,-17.153531787111024,466.94033289529506
-45.0,30.0,45.0,0.75,-32.088365339463515,465.17369330417387,-16.790595361333075,466.5736933041738
-60.0,30.0,45.0,0.75,-31.934076673956515,464.5805448868455,-16.374621560802016,465.96054488684547
-75.0,30.0,45.0,0.75,-31.754076673956515,463.922936425778,-15.902986900265526,465.27293642577797
-75.0,45.0,45.0,0.75,-30.944076673956516,464.1879214015931,-15.75836533946351,465.4779214015932
-60.0,45.0,45.0,0.75,-31.27005047448758,464.91189712657456,-16.34244201342003,466.2418971265745
-45.0,45.0,45.0,0.75,-31.58896070079658,465.43194760106206,-16.816468212888974,466.8019476010621
-30.0,45.0,45.0,0.75,-31.92760846106754,465.8464177384014,-17.249455113154504,467.25641773840135
-15.0,45.0,45.0,0.75,-32.26701309973447,466.03212907289446,-17.609455113154503,467.47212907289435
0.0,45.0,45.0,0.75,-32.591089773690996,466.0715841860488,-17.935973800531055,467.5515841860489
15.0,45.0,45.0,0.75,-32.89722509128494,465.94348131262336,-18.212724434227482,467.4534813126233
30.0,45.0,45.0,0.75,-33.1094551131545,465.5854289136855,-18.45646821288897,467.12488402684
45.0,45.0,45.0,0.75,-33.184621560802015,465.1290916981413,-18.64750751209239,466.6790916981413
60.0,45.0,45.0,0.75,-33.423531787111024,464.472179547382,-18.8,466.0521795473819
75.0,45.0,45.0,0.75,-33.51163466053649,463.7789102263089,-18.93,465.368910226309
