Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
-67.3345854327696,29.979288948027342,23.948817064058428,443.71
-72.09620784216759,15.324522048378425,23.948817064058428,443.67
-73.7068800128744,9.026489468290466e-15,23.948817064058428,443.62
-72.09620784216757,-15.324522048378439,23.948817064058428,443.61
-67.33458543276961,-29.979288948027325,23.948817064058428,443.46
-59.63011853277054,-43.32381706405841,23.948817064058428,443.34
-49.319529315834245,-54.77488648365079,23.948817064058428,443.22
-36.85344000643723,-63.8320305248407,23.948817064058428,443.12
-22.776678526333342,-70.0994085320292,23.948817064058428,443.02
-7.704466899999074,-73.30310601208575,23.948817064058428,443.01
7.704466899999047,-73.30310601208575,23.948817064058428,443.09
22.776678526333317,-70.09940853202922,23.948817064058428,443.18
36.853440006437204,-63.83203052484071,23.948817064058428,443.32
49.31952931583422,-54.7748864836508,23.948817064058428,443.39
59.630118532770524,-43.32381706405844,23.948817064058428,443.53
67.33458543276961,-29.97928894802732,23.948817064058428,443.74
72.09620784216757,-15.324522048378466,23.948817064058428,443.84
0.0,0.0,0.0,443.55,Centro
77.07544689104118,0.0,8.100955903243143,443.92
75.3911634519578,16.024886483650786,8.100955903243143,443.91
70.4119244030842,31.349408532029212,8.100955903243143,443.97
62.35534638389603,45.30381099640576,8.100955903243143,443.95
51.57354051358236,57.27821952843497,8.100955903243143,443.8
38.5377234455206,66.74929501567999,8.100955903243143,443.82
23.817622938375433,73.30310601208575,8.100955903243143,443.73
8.056578019188173,76.65321952843496,8.100955903243143,443.69
-8.05657801918818,76.65321952843496,8.100955903243143,443.52
-23.817622938375425,73.30310601208576,8.100955903243143,443.54
-38.53772344552058,66.74929501568,8.100955903243143,443.56
-51.57354051358236,57.27821952843497,8.100955903243143,443.59
-62.35534638389601,45.303810996405765,8.100955903243143,443.6
-70.41192440308419,31.34940853202923,8.100955903243143,443.69
-75.3911634519578,16.024886483650782,8.100955903243143,443.65
-77.07544689104118,9.43901993279654e-15,8.100955903243143,443.56
-75.39116345195778,-16.024886483650796,8.100955903243143,443.45
-70.4119244030842,-31.349408532029212,8.100955903243143,443.42
-62.355346383896034,-45.303810996405744,8.100955903243143,443.25
-51.57354051358235,-57.278219528434974,8.100955903243143,443.15
-38.537723445520626,-66.74929501567998,8.100955903243143,443.12
-23.817622938375443,-73.30310601208575,8.100955903243143,443.11
-8.056578019188166,-76.65321952843497,8.100955903243143,442.95
8.056578019188137,-76.65321952843497,8.100955903243143,443.02
23.81762293837542,-73.30310601208576,8.100955903243143,443.09
38.5377234455206,-66.74929501567999,8.100955903243143,443.22
51.57354051358233,-57.278219528434995,8.100955903243143,443.4
62.35534638389601,-45.30381099640577,8.100955903243143,443.58
70.4119244030842,-31.34940853202921,8.100955903243143,443.72
75.39116345195778,-16.024886483650825,8.100955903243143,443.89
0.0,0.0,0.0,443.57,Centro
77.07544689104118,0.0,-8.10095590324315,443.93
75.3911634519578,16.024886483650786,-8.10095590324315,443.99
70.4119244030842,31.349408532029212,-8.10095590324315,443.95
62.35534638389603,45.30381099640576,-8.10095590324315,443.92
51.57354051358236,57.27821952843497,-8.10095590324315,443.8
38.5377234455206,66.74929501567999,-8.10095590324315,443.72
23.817622938375433,73.30310601208575,-8.10095590324315,443.69
8.056578019188173,76.65321952843496,-8.10095590324315,443.64
-8.05657801918818,76.65321952843496,-8.10095590324315,443.54
-23.817622938375425,73.30310601208576,-8.10095590324315,443.57
-38.53772344552058,66.74929501568,-8.10095590324315,443.54
-51.57354051358236,57.27821952843497,-8.10095590324315,443.64
-62.35534638389601,45.303810996405765,-8.10095590324315,443.62
-70.41192440308419,31.34940853202923,-8.10095590324315,443.64
-75.3911634519578,16.024886483650782,-8.10095590324315,443.61
-77.07544689104118,9.43901993279654e-15,-8.10095590324315,443.54
-75.39116345195778,-16.024886483650796,-8.10095590324315,443.58
-70.4119244030842,-31.349408532029212,-8.10095590324315,443.4
-62.355346383896034,-45.303810996405744,-8.10095590324315,443.24
-51.57354051358235,-57.278219528434974,-8.10095590324315,443.22
-38.537723445520626,-66.74929501567998,-8.10095590324315,443.06
-23.817622938375443,-73.30310601208575,-8.10095590324315,443.03
-8.056578019188166,-76.65321952843497,-8.10095590324315,442.96
8.056578019188137,-76.65321952843497,-8.10095590324315,443.03
23.81762293837542,-73.30310601208576,-8.10095590324315,443.1
