X (mm),Y (mm),RingNumber,Angle (deg)
-32.942330805100596,273.01978470639693,4.0,335.74505615234375
-16.50089703229567,274.5044997757406,4.0,2.856043815612793
-1.6838893488276108e-14,275.0,4.0,327.1916198730469
16.500897032295697,274.5044997757406,4.0,27.052444458007812
32.94233080510056,273.01978470639693,4.0,116.08203887939453
49.26505234298508,270.55120516760394,4.0,29.533939361572266
92.6108157360068,258.9367428711333,4.0,357.0444030761719
107.98099701611068,252.91323469404819,4.0,102.1485824584961
122.96205387267096,245.97831877507898,4.0,89.1352767944336
137.49999999999994,238.15698604072065,4.0,30.285785675048828
151.54244590306965,229.47742174278324,4.0,270.67431640625
165.03878769028626,219.97090388894762,4.0,203.41233825683594
177.9403894315971,209.67169052814822,4.0,307.1231994628906
209.6716905281482,177.94038943159717,4.0,62.479766845703125
219.9709038889476,165.03878769028628,4.0,244.2689971923828
229.4774217427832,151.54244590306968,4.0,217.873046875
238.15698604072065,137.49999999999997,4.0,26.463254928588867
245.97831877507895,122.962053872671,4.0,234.76876831054688
252.91323469404816,107.98099701611072,4.0,206.74794006347656
258.9367428711333,92.6108157360068,4.0,23.720989227294922
270.55120516760394,49.265052342985136,4.0,356.04815673828125
273.01978470639693,32.942330805100546,4.0,37.949153900146484
274.5044997757406,16.500897032295686,4.0,7.685994625091553
275.0,3.3677786976552216e-14,4.0,279.7400207519531
274.5044997757406,-16.50089703229562,4.0,281.4906311035156
273.01978470639693,-32.9423308051006,4.0,293.74041748046875
270.551205167604,-49.265052342985065,4.0,274.8385925292969
258.9367428711333,-92.61081573600684,4.0,219.11741638183594
252.91323469404819,-107.98099701611066,4.0,218.39413452148438
245.97831877507898,-122.96205387267095,4.0,91.09484100341797
238.15698604072062,-137.50000000000003,4.0,41.62264633178711
229.47742174278324,-151.54244590306962,4.0,241.2543182373047
219.97090388894762,-165.03878769028623,4.0,112.4371566772461
