Fecha procesado,2026-05-11 13:01:00
Fecha y Hora,2026-05-08 17:32:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Eje rapido,Z
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_170x170x170_5_R2.csv

X,Y,Z,T_robot (C),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
40.0,35.0,35.0,21.0,457.805711334493,31.966468212888977,58.23701309973447,462.60077184897284
40.0,35.0,40.0,22.0,457.85999999999996,31.932986900265522,58.262986900265524,462.6554559225612
40.0,35.0,45.0,21.5,457.7686982347585,31.929455113154496,58.26189712657453,462.56471962759537
40.0,35.0,50.0,22.5,457.81896070079665,31.91293642577795,58.295378439197975,462.6175390490968
40.0,35.0,55.0,23.0,457.77137219449844,31.902986900265528,58.26597380053106,462.5660530961137
40.0,35.0,60.0,22.2,457.8958223770683,31.869999999999997,58.385428913685566,462.70199843939156
40.0,35.0,65.0,21.0,457.905973800531,31.85701309973447,58.31298690026553,462.70201487250927
40.0,35.0,70.0,22.6,457.8565186873766,31.846468212888972,58.35244201342003,462.6573210607265
40.0,35.0,75.0,22.6,457.9604944123579,31.834076673956513,58.43999999999999,462.7704144390549
40.0,35.0,80.0,21.8,457.91950558764205,31.82298690026553,58.441089773691,462.72922651030115
40.0,35.0,85.0,22.2,457.9767811534146,31.81353178711102,58.46298690026553,462.7880224440913
40.0,30.0,85.0,21.4,458.0694551131544,32.129999999999995,58.48244201342003,462.90404905500145
40.0,30.0,80.0,23.0,457.9536327360862,32.1394551131545,58.425923326043474,462.78295433999006
40.0,30.0,75.0,21.3,458.0151159731599,32.15,58.39592332604347,462.8407423952739
40.0,30.0,70.0,22.4,458.04054488684545,32.168910226309,58.33457108631444,462.85948378445363
40.0,30.0,65.0,21.4,458.0181028734254,32.17298690026552,58.29,462.83194330756425
40.0,30.0,60.0,21.2,457.8869626252469,32.180544886845496,58.258052398937885,462.69866941747944
40.0,30.0,55.0,21.6,457.87337027004804,32.20054488684549,58.25005047448759,462.6856024059346
40.0,30.0,50.0,21.1,457.941352239729,32.21353178711102,58.24646821288897,462.7533303830734
40.0,30.0,45.0,22.2,457.9240261994689,32.222986900265525,58.227013099734464,462.7343943452045
40.0,30.0,40.0,21.5,457.9031484173284,32.24755798657996,58.204076673956514,462.7125596610357
40.0,30.0,35.0,22.4,457.86537843919797,32.2594551131545,58.14701309973446,462.6688365882106
40.0,30.0,30.0,20.9,457.8791926471164,32.28701309973447,58.167557986579965,462.6870120029302
40.0,30.0,25.0,22.4,457.7951664476475,32.30701309973446,58.121634660536486,462.5994832831837
40.0,30.0,20.0,21.8,457.83945511315443,32.31701309973447,58.089999999999996,462.64003727952314
40.0,30.0,15.0,22.2,457.8667001592089,32.3294551131545,58.089999999999996,462.66786886771854
40.0,30.0,10.0,21.8,457.8373459950295,32.35348131262344,58.07298690026552,462.63836303136065
40.0,30.0,5.0,22.0,457.849172692347,32.352986900265535,58.059455113154506,462.6483340772684
40.0,30.0,0.0,21.2,457.844551131545,32.370544886845494,57.99891022630901,462.63739447277356
40.0,30.0,-5.0,21.0,457.9064177384014,32.38457108631444,58.03298690026551,462.70387443701645
40.0,30.0,-10.0,20.6,457.835973800531,32.39999999999999,58.03592332604347,462.6356096348258
40.0,30.0,-15.0,21.9,457.8545710863144,32.40298690026552,58.03402619946895,462.6539852001843
40.0,30.0,-20.0,21.3,457.84885975182135,32.43298690026552,57.992442013420025,462.6452208182806
40.0,30.0,-25.0,22.4,457.8264682128889,32.43999999999999,57.964621560802016,462.6200665221672
40.0,30.0,-30.0,21.0,457.795973800531,32.46,57.96701309973447,462.59159075331365
40.0,30.0,-35.0,20.5,457.9329869002656,32.472986900265525,57.95701309973447,462.7268424643921
40.0,30.0,-40.0,21.3,458.02239153893237,32.48646821288897,57.9905448868455,462.8204674215082
40.0,30.0,-45.0,21.8,457.9443896144821,32.488910226309,57.995428913685544,462.74405781377254
40.0,30.0,-50.0,21.4,457.9792431216041,32.517557986579966,57.98402619946895,462.7791330666808
40.0,30.0,-55.0,22.3,458.027063574222,32.53891022630901,57.995428913685544,462.8293869451491
40.0,30.0,-60.0,21.0,457.9722804963571,32.547013099734464,58.00810287342546,462.7773306501975
40.0,30.0,-65.0,21.5,457.99999999999994,32.56,58.03000000000001,462.80842094758816
40.0,30.0,-70.0,21.4,458.038314864976,32.577013099734465,58.052986900265516,462.8504174729559
40.0,30.0,-75.0,22.8,458.08275495394565,32.59651868737655,58.03108977369099,462.8930230593839
40.0,30.0,-80.0,21.4,458.1176084610675,32.633531787111025,58.05402619946894,462.93299789165707
40.0,30.0,-85.0,21.8,458.21298690026543,32.65298690026553,58.056468212888966,463.0290621752871
40.0,25.0,-85.0,22.3,458.28,32.680544886845496,58.05054488684549,463.0965797495818
40.0,25.0,-80.0,22.6,458.2226234852523,32.64,58.07244201342002,463.039685982864
40.0,25.0,-75.0,21.3,458.1859233260434,32.603531787111024,58.045428913685555,462.99741083175167
40.0,25.0,-70.0,21.7,458.16782045261795,32.59244201342003,58.05353178711102,462.97973122768303
40.0,25.0,-65.0,21.8,458.1275579865799,32.569455113154504,58.052986900265516,462.93820114693204
40.0,25.0,-60.0,22.6,458.0738142079183,32.56999999999999,58.045923326043464,462.88416842420025
40.0,25.0,-55.0,21.6,458.1399999999999,32.55,58.00298690026552,462.9428783223177
40.0,25.0,-50.0,20.9,458.06787092710556,32.540544886845495,58.049455113154494,462.8766581673334
40.0,25.0,-45.0,21.1,457.9962057468508,32.529455113154505,58.01348131262344,462.80044721508267
40.0,25.0,-40.0,21.3,457.96976805368007,32.51108977369099,57.983531787111026,462.7692398679081
40.0,25.0,-35.0,21.2,457.97755798657994,32.509455113154495,58.01244201342002,462.78045736554805
40.0,25.0,-30.0,20.7,457.93267395973993,32.489999999999995,58.01701309973446,462.7352458900578
40.0,25.0,-25.0,21.8,457.8834813126234,32.467063574222045,58.04,462.68783674968176
40.0,25.0,-20.0,22.7,457.856801108184,32.47402619946893,58.02706357422205,462.66029957807035
40.0,25.0,-15.0,24.2,457.8886982347585,32.455923326043475,58.073531787111015,462.69642534203393
40.0,25.0,-10.0,21.7,457.8265691618641,32.416518687376545,58.13597380053105,462.6400215762447
40.0,25.0,-5.0,21.8,457.88379425314906,32.42646821288897,58.08511597315993,462.690961202007
40.0,25.0,0.0,22.4,457.96103929920343,32.40945511315449,58.08994952551242,462.7668187463473
40.0,25.0,5.0,22.2,457.89891022630894,32.3994551131545,58.05163466053648,462.6998259831432
40.0,25.0,10.0,21.6,457.9105448868455,32.370544886845494,58.11402619946893,462.71714830547575
40.0,25.0,15.0,21.3,457.9313017652414,32.366468212888975,58.1394551131545,462.74059865311045
40.0,25.0,20.0,21.7,457.9188797065909,32.326518687376556,58.14701309973446,462.7264627559194
40.0,25.0,25.0,21.3,457.9518466520869,32.32760846106755,58.15353178711102,462.7599824749144
40.0,25.0,30.0,21.0,457.97602427501846,32.31999999999999,58.21542891368556,462.79115956806766
40.0,25.0,35.0,21.7,457.99701309973443,32.315973800531054,58.209999999999994,462.8109660227974
40.0,25.0,40.0,23.2,457.9806458358206,32.299455113154494,58.2,462.7923581486648
40.0,25.0,45.0,22.6,457.99433913999457,32.260544886845494,58.23189712657454,462.8072074672525
40.0,25.0,50.0,22.4,457.9511907226662,32.250544886845496,58.307557986579965,462.77333765912294
40.0,25.0,55.0,22.3,458.05428866550693,32.23597380053105,58.285973800531046,462.8716281147595
40.0,25.0,60.0,21.5,458.0640766739564,32.22353178711102,58.26945511315449,462.8783681910217
40.0,25.0,65.0,21.6,458.00521692213505,32.20646821288898,58.32919264711645,462.82645779763305
40.0,25.0,70.0,21.1,458.0792736413222,32.188910226309005,58.31348131262343,462.8965424197035
40.0,25.0,75.0,22.6,458.0332188465854,32.182986900265526,58.376468212888966,462.85849484890855
40.0,25.0,80.0,22.6,458.12973753396193,32.16298690026552,58.40841581395108,462.95664718975456
40.0,25.0,85.0,22.1,458.115973800531,32.16,58.38701309973447,462.9401196158282
40.0,20.0,85.0,21.5,458.1619476010621,32.22945511315449,58.38298690026553,462.98993635486914
40.0,20.0,80.0,21.1,458.2013017652415,32.23701309973447,58.34407667395652,463.0245017662574
40.0,20.0,75.0,21.2,458.1340261994689,32.243531787111024,58.28651868737655,462.9511308599818
40.0,20.0,70.0,23.2,458.1299495255124,32.26353178711102,58.305115973159936,462.9508318215554
40.0,20.0,65.0,23.0,458.09478307786486,32.2805448868455,58.27701309973447,462.9136789047979
40.0,20.0,60.0,22.0,458.12569137972355,32.29999999999999,58.27945511315449,462.9459298778162
40.0,20.0,55.0,21.2,458.14217954738194,32.300544886845486,58.269999999999996,462.96109424055567
40.0,20.0,50.0,21.3,458.11950558764204,32.31244201342003,58.19407667395651,462.9299362416202
40.0,20.0,45.0,20.2,458.1594551131544,32.326468212888976,58.16457108631443,462.9667419873229
40.0,20.0,40.0,21.2,458.16319889181597,32.366468212888975,58.167013099734476,462.97354837647293
40.0,20.0,35.0,21.8,458.1575075120924,32.36353178711102,58.12701309973446,462.9626869752303
40.0,20.0,30.0,20.9,458.1399999999999,32.38891022630901,58.0905448868455,462.9425585436042
40.0,20.0,25.0,22.6,458.04457108631436,32.39298690026552,58.122936425777944,462.8524715724455
40.0,20.0,20.0,22.2,458.0564177384013,32.40646821288897,58.10244201342003,462.86256575931117
40.0,20.0,15.0,20.9,458.05571133449297,32.41298690026552,58.08054488684548,462.85957492559015
40.0,20.0,10.0,22.0,458.06108977369087,32.433531787111015,58.043531787111014,462.861693739251
40.0,20.0,5.0,22.2,457.9883852942329,32.442986900265524,58.04,462.7899632267639
40.0,20.0,0.0,21.8,458.01,32.45,58.029999999999994,462.81059138701653
40.0,20.0,-5.0,22.0,457.99820382240057,32.46646821288898,57.9894551131545,462.7949904299789
40.0,20.0,-10.0,22.2,458.007063574222,32.489999999999995,58.02592332604347,462.80998062025554
40.0,20.0,-15.0,21.3,458.0847830778648,32.49999999999999,58.006518687376555,462.88516361806563
40.0,20.0,-20.0,22.3,458.06805239893777,32.50353178711102,57.999999999999986,462.86803757355267
40.0,20.0,-25.0,21.5,458.0570130997344,32.547013099734464,58.02701309973446,462.8635539344627
40.0,20.0,-30.0,20.8,458.0879214015931,32.557013099734476,58.02701309973446,462.8948445222578
40.0,20.0,-35.0,20.9,458.06379425314896,32.56353178711102,57.98054488684549,462.8656033811725
40.0,20.0,-40.0,21.8,458.16592332604347,32.57755798657996,57.99597380053105,462.9695924773535
40.0,20.0,-45.0,21.8,458.115711334493,32.56999999999999,58.043531787111014,462.92533032210486
40.0,20.0,-50.0,21.9,458.130595361333,32.57353178711102,58.02511597315992,462.9379995884049
40.0,20.0,-55.0,21.3,458.16095877634626,32.59,57.96059536133307,462.96112456825256
40.0,20.0,-60.0,21.3,458.2316346605365,32.6194551131545,58.059455113154506,463.04552711756423
40.0,20.0,-65.0,21.7,458.19615527236317,32.63646821288897,58.04701309973446,463.0100554994321
40.0,20.0,-70.0,22.3,458.29885975182134,32.64298690026553,58.023531787111025,463.1092092418811
40.0,20.0,-75.0,21.3,458.2878709271056,32.68,58.05810287342546,463.1052778236938
40.0,20.0,-80.0,22.1,458.3505953613331,32.70701309973447,58.04,463.1669877851774
40.0,20.0,-85.0,21.8,458.41673067892697,32.728102873425456,58.165923326043476,463.24971918007736
40.0,15.0,-85.0,20.4,458.5053479194797,32.72,58.20402619946893,463.34162465355035
40.0,15.0,-80.0,22.4,458.4439757249813,32.70298690026553,58.11755798657997,463.26883639745256
40.0,15.0,-75.0,22.2,458.46462156080196,32.68,58.126518687376546,463.2887693411133
40.0,15.0,-70.0,21.8,458.44462156080203,32.65,58.14244201342003,463.2688604917353
40.0,15.0,-65.0,21.9,458.3934813126234,32.6194551131545,58.09592332604348,463.21026420934487
40.0,15.0,-60.0,23.7,458.34402619946894,32.62,58.101947601062115,463.1621174791566
40.0,15.0,-55.0,20.9,458.2954289136855,32.609455113154496,58.10542891368555,463.11371993841766
40.0,15.0,-50.0,22.6,458.230332895295,32.60054488684549,58.072986900265526,463.044604028349
40.0,15.0,-45.0,21.4,458.22018147183223,32.577013099734465,58.03646821288896,463.02832325161796
40.0,15.0,-40.0,21.1,458.18358226159853,32.586468212888974,58.077063574222045,462.99785990657114
40.0,15.0,-35.0,21.8,458.18968705947435,32.57646821288897,58.06348131262344,463.001494026775
40.0,15.0,-30.0,21.0,458.18234106444487,32.547013099734464,58.092442013420026,462.9957856655848
40.0,15.0,-25.0,22.2,458.1894046386668,32.52407667395652,58.09750751209238,463.0017996355381
40.0,15.0,-20.0,24.0,458.1367001592089,32.51353178711102,58.08298690026551,462.947080290282
40.0,15.0,-15.0,22.4,458.1961552723633,32.50054488684549,58.103531787111024,463.00758366408354
40.0,15.0,-10.0,21.4,458.1629869002654,32.49244201342003,58.18597380053106,462.9845449909579
40.0,15.0,-5.0,22.3,458.0903328952951,32.49293642577794,58.12457108631444,462.9049684045959
40.0,15.0,0.0,22.6,458.116468212889,32.47244201342003,58.096518687376545,462.92587249122136
40.0,15.0,5.0,22.1,458.05787092710557,32.46054488684549,58.143481312623436,462.87294640297915
40.0,15.0,10.0,21.8,458.1221290728944,32.4505448868455,58.14950558764208,462.93659178101495
40.0,15.0,15.0,22.2,458.0704944123578,32.43592332604347,58.1705448868455,462.88711287486433
40.0,15.0,20.0,21.8,458.136468212889,32.419455113154505,58.17646821288898,462.95199106401793
40.0,15.0,25.0,22.2,458.0389607007965,32.40592332604347,58.183531787111015,462.8554382933196
40.0,15.0,30.0,21.3,458.08950558764207,32.39244201342003,58.26701309973446,462.9150140627194
40.0,15.0,35.0,21.4,458.123531787111,32.35298690026553,58.279999999999994,462.9475613268363
40.0,15.0,40.0,22.1,458.1527549539457,32.35646821288898,58.28457108631442,462.97729872404926
40.0,15.0,45.0,21.8,458.08275495394565,32.33244201342003,58.31701309973447,462.91043540799814
40.0,15.0,50.0,20.8,458.1245710863144,32.30701309973446,58.30945511315449,462.9490882203344
40.0,15.0,55.0,22.1,458.15597380053094,32.30701309973446,58.28298690026553,462.97683093925525
40.0,15.0,60.0,20.9,458.1186782799891,32.290544886845495,58.376468212888966,462.9505532117917
40.0,15.0,65.0,21.4,458.12433913999445,32.2805448868455,58.34293642577795,462.9512306079666
40.0,15.0,70.0,22.2,458.17623626656905,32.27,58.382442013420025,463.00683139112454
40.0,15.0,75.0,21.8,458.24706357422207,32.273481312623446,58.43189712657454,463.0834001259859
40.0,15.0,80.0,21.2,458.2246720352896,32.27701309973447,58.42108977369099,463.06012500196425
40.0,15.0,85.0,23.0,458.2850960183904,32.241089773690994,58.498910226309,463.1272391039489
40.0,10.0,85.0,21.0,458.34493450132766,32.39999999999999,58.49945511315449,463.19760926796926
40.0,10.0,80.0,21.9,458.285973800531,32.3894551131545,58.38298690026553,463.1238319760975
40.0,10.0,75.0,21.2,458.29501502418475,32.41,58.3705448868455,463.13264774403996
40.0,10.0,70.0,21.1,458.15828481660634,32.42244201342003,58.367013099734464,462.99777203610034
40.0,10.0,65.0,20.8,458.1973260402601,32.442986900265524,58.30353178711103,463.0298465631626
40.0,10.0,60.0,22.2,458.2033803636483,32.4494551131545,58.325428913685556,463.0390486468503
40.0,10.0,55.0,22.3,458.1645710863144,32.451089773690995,58.299949525512424,462.997550253653
40.0,10.0,50.0,21.9,458.1410897736909,32.48298690026552,58.22651868737655,462.96730992094825
40.0,10.0,45.0,20.5,458.165378439198,32.50353178711102,58.20537843919798,462.99012911531867
40.0,10.0,40.0,22.2,458.1054488684549,32.509455113154495,58.25054488684549,462.9369211181337
40.0,10.0,35.0,21.0,458.1603129405256,32.51646821288897,58.247063574222054,462.99126716798844
40.0,10.0,30.0,20.9,458.1,32.53701309973447,58.21999999999999,462.9296227521547
40.0,10.0,25.0,21.7,458.143037374753,32.559455113154506,58.17135223972903,462.9676738538323
40.0,10.0,20.0,20.7,458.0427244342274,32.54706357422205,58.130544886845485,462.8624082848764
40.0,10.0,15.0,22.5,458.0711402481785,32.57108977369099,58.101584186048896,462.8885821687988
40.0,10.0,10.0,21.2,458.04506549867233,32.59,58.10999999999999,462.86516635806913
40.0,10.0,5.0,22.6,458.1183653394635,32.6,58.09108977369099,462.9360337804751
40.0,10.0,0.0,22.5,458.1174269892352,32.61646821288897,58.04249248790761,462.93016951169693
40.0,10.0,-5.0,21.8,458.0832998407911,32.63,58.070595361333076,462.9008754999798
40.0,10.0,-10.0,20.5,458.1645206118269,32.64244201342003,58.09108977369099,462.9846991847135
40.0,10.0,-15.0,21.9,458.12189712657454,32.66353178711102,58.03244201342004,462.9366514564388
40.0,10.0,-20.0,22.6,458.16098882471584,32.678647760270955,58.045973800531044,462.9780996707438
40.0,10.0,-25.0,21.2,458.26537843919795,32.68646821288897,58.05108977369099,463.0825966327893
40.0,10.0,-30.0,22.0,458.2575579865799,32.69353178711102,58.08244201342003,463.0792875337665
40.0,10.0,-35.0,22.0,458.2427549539457,32.707557986579964,58.05701309973447,463.0624402683618
40.0,10.0,-40.0,21.3,458.2305953613331,32.72836533946351,58.04701309973447,463.0506237473349
40.0,10.0,-45.0,22.1,458.26407667395654,32.739999999999995,58.06646821288897,463.0870180652362
40.0,10.0,-50.0,21.0,458.3362562213384,32.749455113154504,58.06,463.15830358226424
40.0,10.0,-55.0,21.8,458.294389614482,32.75999999999999,58.089999999999996,463.12138068989066
40.0,10.0,-60.0,21.4,458.3565186873766,32.76511597315993,58.05701309973447,463.179088277967
40.0,10.0,-65.0,21.3,458.3310392992034,32.77651868737656,58.124076673956516,463.1630922812739
40.0,10.0,-70.0,23.0,458.4170936225916,32.78592332604347,58.14701309973446,463.2517929011671
40.0,10.0,-75.0,20.9,458.40646821288897,32.80706357422205,58.13542891368556,463.2413211434788
40.0,10.0,-80.0,22.2,458.41755798658005,32.83348131262345,58.14999999999999,463.25599560662556
40.0,10.0,-85.0,21.5,458.5491421726288,32.85348131262344,58.17293642577794,463.39050222680464
40.0,5.0,-85.0,21.2,458.5313017652414,33.05108977369098,58.11348131262344,463.37944057114584
40.0,5.0,-80.0,20.5,458.51564090523595,33.040544886845495,58.089999999999996,463.3602471740092
40.0,5.0,-75.0,22.2,458.4568821023897,33.007013099734465,58.07506549867236,463.2978403721364
40.0,5.0,-70.0,22.3,458.42940463866694,32.9905448868455,58.08457108631443,463.27066871060885
40.0,5.0,-65.0,23.8,458.29696262524686,32.99000000000001,58.079455113154495,463.13893073004334
40.0,5.0,-60.0,21.8,458.29080735288346,32.983531787111026,58.04298690026552,463.1278071997119
40.0,5.0,-55.0,23.3,458.2402119915504,32.97244201342003,58.049455113154494,463.0777613504275
40.0,5.0,-50.0,21.1,458.16430862027624,32.955973800531055,58.04054488684549,463.0003615046094
40.0,5.0,-45.0,20.9,458.1054488684549,32.93298690026552,58.02433913999457,462.93844930160503
40.0,5.0,-40.0,21.4,458.15999999999997,32.942986900265524,58.029999999999994,462.9938518878097
40.0,5.0,-35.0,21.8,458.19085782737113,32.929455113154496,58.064076673956514,463.02769702322405
40.0,5.0,-30.0,22.0,458.11244201342004,32.91,58.02950558764208,462.944382346568
40.0,5.0,-25.0,21.2,458.1484963368081,32.89950558764208,58.037013099734466,462.9802555759028
40.0,5.0,-20.0,23.9,458.12114024817856,32.8994551131545,58.05054488684549,462.9548779856342
40.0,5.0,-15.0,22.6,458.07402619946885,32.87701309973446,58.077013099734465,462.9099814429783
40.0,5.0,-10.0,21.7,458.0829364257779,32.85755798657996,58.09651868737655,462.9198648199248
40.0,5.0,-5.0,21.2,458.0294551131545,32.85488402684006,58.16537843919797,462.87540051794224
40.0,5.0,0.0,21.2,458.06732604026,32.83646821288898,58.13651868737655,462.90794293839633
40.0,5.0,5.0,21.8,458.035479388173,32.84457108631443,58.124026199468936,462.87543534933235
40.0,5.0,10.0,23.2,458.03701309973434,32.83,58.15402619946893,462.8796874270189
40.0,5.0,15.0,21.4,458.0889607007965,32.81298690026553,58.12542891368555,462.92629382187056
40.0,5.0,20.0,22.6,458.0027244342275,32.8094551131545,58.14135223972904,462.8427084596465
40.0,5.0,25.0,21.6,458.03511597315986,32.78646821288897,58.12353178711103,462.8708944293518
40.0,5.0,30.0,19.6,457.98602427501856,32.77646821288897,58.21646821288896,462.8332879892399
40.0,5.0,35.0,20.6,457.99999999999994,32.75999999999999,58.21293642577794,462.8455072346621
40.0,5.0,40.0,21.7,458.0497175791925,32.7394551131545,58.31483355235249,462.9060763348466
40.0,5.0,45.0,23.4,457.973531787111,32.73,58.28457108631442,462.8262092235871
40.0,5.0,50.0,21.3,458.0254289136854,32.70457108631444,58.287013099734466,462.87607239691476
40.0,5.0,55.0,20.6,458.040595361333,32.691584186048914,58.289455113154496,462.8904700390216
40.0,5.0,60.0,21.7,458.03683162790213,32.67755798657996,58.277013099734454,462.88418873355363
40.0,5.0,65.0,21.7,457.991352239729,32.669999999999995,58.32353178711103,462.84451167373436
40.0,5.0,70.0,21.3,458.01163466053646,32.64298690026553,58.353481312623444,462.8664503498718
40.0,5.0,75.0,22.3,458.18348131262337,32.64,58.412442013420026,463.04371881035837
40.0,5.0,80.0,23.1,458.0738142079183,32.635923326043475,58.33597380053105,462.9252732284014
40.0,5.0,85.0,21.1,458.16701309973433,32.62701309973447,58.43103929920341,463.02885464096886
40.0,0.0,85.0,20.6,458.0268011081839,32.766468212888974,58.43701309973446,462.9007198877106
40.0,0.0,80.0,21.4,458.10989905102474,32.77298690026553,58.33054488684549,462.9699782336878
40.0,0.0,75.0,20.9,458.08940463866685,32.79592332604348,58.296518687376555,462.94703727325395
40.0,0.0,70.0,21.6,458.04343083813575,32.8105448868455,58.244571086314444,462.89604281174246
40.0,0.0,65.0,22.1,458.0799999999999,32.82,58.24701309973446,462.9332061270184
40.0,0.0,60.0,22.6,458.0343391399945,32.83348131262345,58.21999999999999,462.88558167922866
40.0,0.0,55.0,21.1,458.0089102263089,32.83298690026552,58.240544886845505,462.86296886249255
40.0,0.0,50.0,20.6,458.05750751209234,32.85701309973447,58.19049441235792,462.90646694335703
40.0,0.0,45.0,21.0,458.0000504744875,32.85,58.16298690026554,462.84565654199844
40.0,0.0,40.0,21.4,457.9038142079184,32.89,58.14353178711102,462.7508243697019
40.0,0.0,35.0,20.9,457.9240766739565,32.877557986579966,58.143481312623436,462.76998415628464
40.0,0.0,30.0,21.2,457.9964682128889,32.89353178711102,58.13537843919798,462.84173488912836
40.0,0.0,25.0,21.1,457.9729364257779,32.91402619946894,58.10407667395651,462.81597568066076
40.0,0.0,20.0,21.5,457.95739646951694,32.937013099734465,58.06054488684549,462.79677039239135
40.0,0.0,15.0,21.2,457.94298690026545,32.940544886845494,58.07999999999999,462.78520411588244
40.0,0.0,10.0,21.3,457.94506549867236,32.959999999999994,58.08353178711101,462.78908941271254
40.0,0.0,5.0,20.2,458.01885975182137,32.98646821288897,58.041039299203405,462.8586665672905
40.0,0.0,0.0,22.2,458.0140261994689,32.98298690026553,58.025973800531055,462.85174651913195
40.0,0.0,-5.0,21.3,458.0135822615985,33.002986900265526,58.00864776027095,462.850561083614
40.0,0.0,-10.0,21.4,458.04324936630354,33.012986900265524,58.06651868737656,462.88788727573143
40.0,0.0,-15.0,21.6,458.0770130997343,33.023481312623446,58.030050474487574,462.91747321358577
40.0,0.0,-20.0,21.7,458.01140271421656,33.03054488684549,57.98298690026553,462.84715477319565
40.0,0.0,-25.0,21.8,458.06542891368554,33.05353178711102,57.96651868737654,462.90019487813373
40.0,0.0,-30.0,22.6,458.12085782737114,33.07049441235791,57.9694551131545,462.95662399762705
40.0,0.0,-35.0,22.6,458.08108977369096,33.06054488684549,57.96999999999999,462.91662892627596
40.0,0.0,-40.0,22.2,458.1175075120923,33.10701309973447,57.976468212888975,462.9567969820921
40.0,0.0,-45.0,21.9,458.115711334493,33.110544886845496,57.96353178711102,462.95365229302143
40.0,0.0,-50.0,21.7,458.116468212889,33.112986900265525,57.96701309973446,462.95501180677684
40.0,0.0,-55.0,21.0,458.2053784391979,33.112986900265525,57.997063574222054,463.04675586305325
40.0,0.0,-60.0,22.1,458.19646821288893,33.13999999999999,57.992442013420025,463.0392925157052
40.0,0.0,-65.0,20.7,458.21272443422737,33.14597380053105,58.01353178711102,463.05844802037336
40.0,0.0,-70.0,21.2,458.25706357422206,33.16592332604348,58.02646821288897,463.1053722415656
40.0,0.0,-75.0,20.8,458.27163466053645,33.18592332604347,58.061897126574536,463.12566387469735
40.0,0.0,-80.0,22.2,458.3834813126234,33.18646821288897,58.029999999999994,463.2323806824446
40.0,0.0,-85.0,21.1,458.4176084610676,33.18701309973447,58.11054488684549,463.27628583027285
40.0,-5.0,-85.0,21.8,458.4429869002655,33.02298690026553,58.12701309973446,463.29174345518913
40.0,-5.0,-80.0,22.6,458.31594328081275,33.012986900265524,58.098910226308995,463.1617908883925
40.0,-5.0,-75.0,21.8,458.311685135024,33.01,58.037557986579955,463.1496723180866
40.0,-5.0,-70.0,20.5,458.30815334791305,32.99999999999999,58.089999999999996,463.1520393188118
40.0,-5.0,-65.0,22.0,458.2707263586778,32.99999999999999,58.103531787111024,463.11670132208144
40.0,-5.0,-60.0,22.0,458.26452061182675,32.97353178711102,58.04298690026552,463.10108289487664
40.0,-5.0,-55.0,21.8,458.2105448868454,32.970544886845495,58.039455113154496,463.0470155669585
40.0,-5.0,-50.0,21.1,458.21542891368546,32.9505448868455,57.99651868737655,463.04504519835643
40.0,-5.0,-45.0,20.9,458.1918971265745,32.94353178711102,58.06402619946894,463.0297204473493
40.0,-5.0,-40.0,22.7,458.1830878492406,32.940544886845494,58.058910226309,463.02014917838494
40.0,-5.0,-35.0,22.2,458.12836533946347,32.93244201342003,58.02646821288897,462.9613546278324
40.0,-5.0,-30.0,22.4,458.0980523989378,32.913531787111026,58.064571086314444,462.93479087430745
40.0,-5.0,-25.0,20.8,458.1355399562608,32.89,58.04054488684549,462.9672017775952
40.0,-5.0,-20.0,22.6,458.080262466038,32.88701309973447,58.03542891368556,462.9116476183893
40.0,-5.0,-15.0,21.8,458.05054488684544,32.860544886845496,58.0494551131545,462.8821192488759
40.0,-5.0,-10.0,21.4,457.95452061182687,32.86,58.07891022630899,462.79075440406524
40.0,-5.0,-5.0,21.7,457.96153371156134,32.83755798657996,58.09646821288897,462.79830508848966
40.0,-5.0,0.0,21.2,457.9599999999999,32.815973800531054,58.04597380053106,462.7889203631921
40.0,-5.0,5.0,22.7,458.01896070079647,32.83,58.1,462.8550391444796
40.0,-5.0,10.0,23.0,458.02787092710554,32.80646821288897,58.14353178711102,462.86765407759844
40.0,-5.0,15.0,22.3,458.0265186873765,32.79,58.16103929920341,462.86734861430995
40.0,-5.0,20.0,21.4,458.0315841860488,32.7894551131545,58.12457108631444,462.86774163098374
40.0,-5.0,25.0,21.7,457.9470130997344,32.762986900265524,58.14298690026552,462.78449308860786
40.0,-5.0,30.0,18.8,458.00249248790755,32.750544886845496,58.24244201342003,462.8510163834662
40.0,-5.0,35.0,21.7,457.9705448868456,32.739999999999995,58.190000000000005,462.8120608669941
40.0,-5.0,40.0,22.0,457.933269321073,32.7105448868455,58.21348131262343,462.77604551706855
40.0,-5.0,45.0,22.1,457.9948335523524,32.7194551131545,58.25244201342003,462.8424972969483
40.0,-5.0,50.0,22.2,458.01597380053096,32.68592332604347,58.315923326043475,462.86904060813316
40.0,-5.0,55.0,23.3,457.9564682128888,32.6694551131545,58.31054488684549,462.80831855144294
40.0,-5.0,60.0,21.1,458.00755798657985,32.67701309973446,58.347557986579965,462.8640706308363
40.0,-5.0,65.0,22.1,458.0507064039083,32.667557986579965,58.313037374753094,462.901749089151
