x,y,z,B
-10.0,15.0,75.0,45.894333
-5.0,15.0,75.0,45.893284
0.0,15.0,75.0,45.868065
5.0,15.0,75.0,45.871655
10.0,15.0,75.0,45.868877
15.0,15.0,75.0,45.857338
20.0,15.0,75.0,45.86203
25.0,15.0,75.0,45.865063
30.0,15.0,75.0,45.86625
35.0,15.0,75.0,45.864845
40.0,15.0,75.0,45.858253
45.0,15.0,75.0,45.83626
50.0,15.0,75.0,45.83788
55.0,15.0,75.0,45.84102
60.0,15.0,75.0,45.86572
65.0,15.0,75.0,45.851093
70.0,15.0,75.0,45.864265
75.0,15.0,75.0,45.876667
80.0,15.0,75.0,45.881752
85.0,15.0,75.0,45.513397
-85.0,20.0,75.0,46.269974
-80.0,20.0,75.0,46.223137
-75.0,20.0,75.0,46.16718
-70.0,20.0,75.0,46.13181
-65.0,20.0,75.0,46.09441
-60.0,20.0,75.0,46.071804
-55.0,20.0,75.0,46.058495
-50.0,20.0,75.0,46.042667
-45.0,20.0,75.0,46.021275
-40.0,20.0,75.0,46.012524
-35.0,20.0,75.0,45.98261
-30.0,20.0,75.0,45.9525
-25.0,20.0,75.0,45.92388
-20.0,20.0,75.0,45.90757
-15.0,20.0,75.0,45.883312
-10.0,20.0,75.0,45.886417
-5.0,20.0,75.0,45.885906
0.0,20.0,75.0,45.8734
5.0,20.0,75.0,45.866707
10.0,20.0,75.0,45.850933
15.0,20.0,75.0,45.852394
20.0,20.0,75.0,45.863075
25.0,20.0,75.0,45.855778
30.0,20.0,75.0,45.854195
35.0,20.0,75.0,45.854034
40.0,20.0,75.0,45.845966
45.0,20.0,75.0,45.83054
50.0,20.0,75.0,45.83918
55.0,20.0,75.0,45.82956
60.0,20.0,75.0,45.849636
65.0,20.0,75.0,45.847305
70.0,20.0,75.0,45.860462
75.0,20.0,75.0,45.870636
80.0,20.0,75.0,45.88499
85.0,20.0,75.0,45.482212
-85.0,25.0,75.0,46.26307
-80.0,25.0,75.0,46.207745
-75.0,25.0,75.0,46.154903
-70.0,25.0,75.0,46.12159
-65.0,25.0,75.0,46.091824
-60.0,25.0,75.0,46.060085
-55.0,25.0,75.0,46.043514
-50.0,25.0,75.0,46.03469
-45.0,25.0,75.0,46.008286
-40.0,25.0,75.0,46.00084
-35.0,25.0,75.0,45.974556
-30.0,25.0,75.0,45.952545
-25.0,25.0,75.0,45.92297
-20.0,25.0,75.0,45.898453
-15.0,25.0,75.0,45.889664
-10.0,25.0,75.0,45.87604
-5.0,25.0,75.0,45.87024
0.0,25.0,75.0,45.859886
5.0,25.0,75.0,45.864597
10.0,25.0,75.0,45.845036
15.0,25.0,75.0,45.85087
20.0,25.0,75.0,45.852806
25.0,25.0,75.0,45.841377
30.0,25.0,75.0,45.847576
35.0,25.0,75.0,45.8333
40.0,25.0,75.0,45.83553
45.0,25.0,75.0,45.831997
50.0,25.0,75.0,45.833714
55.0,25.0,75.0,45.840668
60.0,25.0,75.0,45.841846
65.0,25.0,75.0,45.841362
70.0,25.0,75.0,45.852577
75.0,25.0,75.0,45.866096
80.0,25.0,75.0,45.868877
85.0,25.0,75.0,45.491657
-85.0,30.0,75.0,46.254807
-80.0,30.0,75.0,46.21633
-75.0,30.0,75.0,46.146736
-70.0,30.0,75.0,46.10736
-65.0,30.0,75.0,46.082546
-60.0,30.0,75.0,46.054573
-55.0,30.0,75.0,46.02327
-50.0,30.0,75.0,46.00323
-45.0,30.0,75.0,46.001816
-40.0,30.0,75.0,45.973717
-35.0,30.0,75.0,45.95739
-30.0,30.0,75.0,45.93337
-25.0,30.0,75.0,45.91152
-20.0,30.0,75.0,45.889423
-15.0,30.0,75.0,45.86887
-10.0,30.0,75.0,45.86008
-5.0,30.0,75.0,45.865685
0.0,30.0,75.0,45.850533
5.0,30.0,75.0,45.85408
10.0,30.0,75.0,45.84271
15.0,30.0,75.0,45.8407
20.0,30.0,75.0,45.83214
25.0,30.0,75.0,45.837376
30.0,30.0,75.0,45.832733
35.0,30.0,75.0,45.828747
40.0,30.0,75.0,45.834
45.0,30.0,75.0,45.83505
50.0,30.0,75.0,45.823696
55.0,30.0,75.0,45.833588
60.0,30.0,75.0,45.831738
65.0,30.0,75.0,45.83689
70.0,30.0,75.0,45.83838
75.0,30.0,75.0,45.85626
80.0,30.0,75.0,45.874348
85.0,30.0,75.0,45.47847
-85.0,35.0,75.0,46.246784
-80.0,35.0,75.0,46.194138
-75.0,35.0,75.0,46.141514
-70.0,35.0,75.0,46.094284
-65.0,35.0,75.0,46.074326
-60.0,35.0,75.0,46.043808
-55.0,35.0,75.0,46.01602
-50.0,35.0,75.0,45.9904
-45.0,35.0,75.0,45.995544
-40.0,35.0,75.0,45.96269
-35.0,35.0,75.0,45.945324
-30.0,35.0,75.0,45.91976
-25.0,35.0,75.0,45.903526
-20.0,35.0,75.0,45.874233
-15.0,35.0,75.0,45.853245
-10.0,35.0,75.0,45.841812
-5.0,35.0,75.0,45.84869
0.0,35.0,75.0,45.84923
5.0,35.0,75.0,45.85179
10.0,35.0,75.0,45.831028
15.0,35.0,75.0,45.835506
20.0,35.0,75.0,45.837643
25.0,35.0,75.0,45.828556
30.0,35.0,75.0,45.8299
35.0,35.0,75.0,45.817287
40.0,35.0,75.0,45.829464
45.0,35.0,75.0,45.815754
50.0,35.0,75.0,45.82096
55.0,35.0,75.0,45.819283
60.0,35.0,75.0,45.825348
65.0,35.0,75.0,45.831543
70.0,35.0,75.0,45.83539
75.0,35.0,75.0,45.84503
80.0,35.0,75.0,45.861767
85.0,35.0,75.0,45.484646
-85.0,40.0,75.0,46.234035
-80.0,40.0,75.0,46.190643
-75.0,40.0,75.0,46.124752
-70.0,40.0,75.0,46.08247
-65.0,40.0,75.0,46.05107
-60.0,40.0,75.0,46.025288
-55.0,40.0,75.0,46.000717
-50.0,40.0,75.0,45.985992
-45.0,40.0,75.0,45.975346
-40.0,40.0,75.0,45.943764
-35.0,40.0,75.0,45.934593
-30.0,40.0,75.0,45.899727
-25.0,40.0,75.0,45.884235
-20.0,40.0,75.0,45.862453
-15.0,40.0,75.0,45.847446
-10.0,40.0,75.0,45.836845
-5.0,40.0,75.0,45.829838
0.0,40.0,75.0,45.827145
5.0,40.0,75.0,45.833378
10.0,40.0,75.0,45.815285
15.0,40.0,75.0,45.817436
20.0,40.0,75.0,45.827038
25.0,40.0,75.0,45.820526
30.0,40.0,75.0,45.81148
35.0,40.0,75.0,45.807423
40.0,40.0,75.0,45.809357
45.0,40.0,75.0,45.807663
50.0,40.0,75.0,45.804333
55.0,40.0,75.0,45.812973
60.0,40.0,75.0,45.81537
65.0,40.0,75.0,45.82478
70.0,40.0,75.0,45.825237
75.0,40.0,75.0,45.828053
80.0,40.0,75.0,45.846584
85.0,40.0,75.0,45.4768
-85.0,45.0,75.0,46.226906
-80.0,45.0,75.0,46.179775
-75.0,45.0,75.0,46.10762
-70.0,45.0,75.0,46.070183
-65.0,45.0,75.0,46.04148
-60.0,45.0,75.0,46.007477
-55.0,45.0,75.0,45.989315
-50.0,45.0,75.0,45.967598
-45.0,45.0,75.0,45.95518
-40.0,45.0,75.0,45.927837
-35.0,45.0,75.0,45.92047
-30.0,45.0,75.0,45.886562
-25.0,45.0,75.0,45.86508
-20.0,45.0,75.0,45.85645
-15.0,45.0,75.0,45.842747
-10.0,45.0,75.0,45.82157
-5.0,45.0,75.0,45.81406
0.0,45.0,75.0,45.805866
5.0,45.0,75.0,45.80998
10.0,45.0,75.0,45.798965
15.0,45.0,75.0,45.797283
20.0,45.0,75.0,45.815052
25.0,45.0,75.0,45.796825
30.0,45.0,75.0,45.801132
35.0,45.0,75.0,45.801994
40.0,45.0,75.0,45.808002
45.0,45.0,75.0,45.773155
50.0,45.0,75.0,45.783607
55.0,45.0,75.0,45.792095
60.0,45.0,75.0,45.805943
65.0,45.0,75.0,45.807774
70.0,45.0,75.0,45.81136
75.0,45.0,75.0,45.823246
80.0,45.0,75.0,45.83527
85.0,45.0,75.0,45.39949
-85.0,50.0,75.0,46.199287
-80.0,50.0,75.0,46.150295
-75.0,50.0,75.0,46.100235
-70.0,50.0,75.0,46.061142
-65.0,50.0,75.0,46.021854
-60.0,50.0,75.0,45.98809
-55.0,50.0,75.0,45.977306
-50.0,50.0,75.0,45.94528
-45.0,50.0,75.0,45.940617
-40.0,50.0,75.0,45.93178
-35.0,50.0,75.0,45.90387
-30.0,50.0,75.0,45.86593
-25.0,50.0,75.0,45.834724
-20.0,50.0,75.0,45.840668
-15.0,50.0,75.0,45.82105
-10.0,50.0,75.0,45.8085
-5.0,50.0,75.0,45.799713
0.0,50.0,75.0,45.791218
5.0,50.0,75.0,45.79625
10.0,50.0,75.0,45.789593
15.0,50.0,75.0,45.78822
20.0,50.0,75.0,45.793453
25.0,50.0,75.0,45.783092
30.0,50.0,75.0,45.788467
35.0,50.0,75.0,45.785053
40.0,50.0,75.0,45.77919
45.0,50.0,75.0,45.773483
50.0,50.0,75.0,45.76443
55.0,50.0,75.0,45.783863
60.0,50.0,75.0,45.783283
65.0,50.0,75.0,45.798306
70.0,50.0,75.0,45.803772
75.0,50.0,75.0,45.80761
80.0,50.0,75.0,45.829754
85.0,50.0,75.0,45.38207
-85.0,55.0,75.0,46.19364
-80.0,55.0,75.0,46.137363
-75.0,55.0,75.0,46.08544
-70.0,55.0,75.0,46.02815
-65.0,55.0,75.0,46.008358
-60.0,55.0,75.0,45.97522
-55.0,55.0,75.0,45.96672
-50.0,55.0,75.0,45.92789
-45.0,55.0,75.0,45.916515
-40.0,55.0,75.0,45.898926
-35.0,55.0,75.0,45.8831
-30.0,55.0,75.0,45.848076
-25.0,55.0,75.0,45.82697
-20.0,55.0,75.0,45.822704
-15.0,55.0,75.0,45.80087
-10.0,55.0,75.0,45.7857
-5.0,55.0,75.0,45.776566
0.0,55.0,75.0,45.778694
5.0,55.0,75.0,45.76825
10.0,55.0,75.0,45.763863
15.0,55.0,75.0,45.780453
20.0,55.0,75.0,45.772842
25.0,55.0,75.0,45.78003
30.0,55.0,75.0,45.774937
35.0,55.0,75.0,45.77634
40.0,55.0,75.0,45.767506
45.0,55.0,75.0,45.75357
50.0,55.0,75.0,45.74855
55.0,55.0,75.0,45.76028
60.0,55.0,75.0,45.773674
65.0,55.0,75.0,45.776253
70.0,55.0,75.0,45.788616
75.0,55.0,75.0,45.79505
80.0,55.0,75.0,45.81675
85.0,55.0,75.0,45.399532
-85.0,60.0,75.0,46.178444
-80.0,60.0,75.0,46.12499
-75.0,60.0,75.0,46.06922
-70.0,60.0,75.0,46.02016
-65.0,60.0,75.0,45.982937
-60.0,60.0,75.0,45.96252
-55.0,60.0,75.0,45.948147
-50.0,60.0,75.0,45.914886
-45.0,60.0,75.0,45.900795
-40.0,60.0,75.0,45.878727
-35.0,60.0,75.0,45.85827
-30.0,60.0,75.0,45.827957
-25.0,60.0,75.0,45.82467
-20.0,60.0,75.0,45.801453
-15.0,60.0,75.0,45.781654
-10.0,60.0,75.0,45.767544
-5.0,60.0,75.0,45.76032
0.0,60.0,75.0,45.754837
5.0,60.0,75.0,45.756294
10.0,60.0,75.0,45.748627
15.0,60.0,75.0,45.755558
20.0,60.0,75.0,45.75369
25.0,60.0,75.0,45.7531
30.0,60.0,75.0,45.750057
35.0,60.0,75.0,45.753006
40.0,60.0,75.0,45.74335
45.0,60.0,75.0,45.73542
50.0,60.0,75.0,45.74891
55.0,60.0,75.0,45.749557
60.0,60.0,75.0,45.75412
65.0,60.0,75.0,45.76387
70.0,60.0,75.0,45.774235
75.0,60.0,75.0,45.786907
80.0,60.0,75.0,45.798294
85.0,60.0,75.0,45.325737
-85.0,65.0,75.0,46.153133
-80.0,65.0,75.0,46.09664
-75.0,65.0,75.0,46.037086
-70.0,65.0,75.0,45.997925
-65.0,65.0,75.0,45.980453
-60.0,65.0,75.0,45.94017
-55.0,65.0,75.0,45.93373
-50.0,65.0,75.0,45.895966
-45.0,65.0,75.0,45.880417
-40.0,65.0,75.0,45.869587
-35.0,65.0,75.0,45.83639
-30.0,65.0,75.0,45.808285
-25.0,65.0,75.0,45.789604
-20.0,65.0,75.0,45.778786
-15.0,65.0,75.0,45.761143
-10.0,65.0,75.0,45.745552
-5.0,65.0,75.0,45.740376
0.0,65.0,75.0,45.73731
5.0,65.0,75.0,45.742466
10.0,65.0,75.0,45.731262
15.0,65.0,75.0,45.738674
20.0,65.0,75.0,45.727238
25.0,65.0,75.0,45.731228
30.0,65.0,75.0,45.738937
35.0,65.0,75.0,45.725567
40.0,65.0,75.0,45.72982
45.0,65.0,75.0,45.71665
50.0,65.0,75.0,45.720123
55.0,65.0,75.0,45.73467
60.0,65.0,75.0,45.747234
65.0,65.0,75.0,45.74716
70.0,65.0,75.0,45.74965
75.0,65.0,75.0,45.765575
80.0,65.0,75.0,45.78714
85.0,65.0,75.0,45.328587
-85.0,70.0,75.0,46.12487
-80.0,70.0,75.0,46.08416
-75.0,70.0,75.0,46.022793
-70.0,70.0,75.0,45.98392
-65.0,70.0,75.0,45.94602
-60.0,70.0,75.0,45.911602
-55.0,70.0,75.0,45.906235
-50.0,70.0,75.0,45.878555
-45.0,70.0,75.0,45.861797
-40.0,70.0,75.0,45.8435
-35.0,70.0,75.0,45.81226
-30.0,70.0,75.0,45.78129
-25.0,70.0,75.0,45.773266
-20.0,70.0,75.0,45.757874
-15.0,70.0,75.0,45.751312
-10.0,70.0,75.0,45.728504
-5.0,70.0,75.0,45.72784
0.0,70.0,75.0,45.711777
5.0,70.0,75.0,45.724216
10.0,70.0,75.0,45.70028
15.0,70.0,75.0,45.712482
20.0,70.0,75.0,45.710266
25.0,70.0,75.0,45.708626
30.0,70.0,75.0,45.711067
35.0,70.0,75.0,45.71049
40.0,70.0,75.0,45.713036
45.0,70.0,75.0,45.70799
50.0,70.0,75.0,45.703472
55.0,70.0,75.0,45.717495
60.0,70.0,75.0,45.719654
65.0,70.0,75.0,45.720024
70.0,70.0,75.0,45.719337
75.0,70.0,75.0,45.749268
80.0,70.0,75.0,45.777237
85.0,70.0,75.0,45.27547
-85.0,75.0,75.0,46.108902
-80.0,75.0,75.0,46.056038
-75.0,75.0,75.0,46.00116
-70.0,75.0,75.0,45.961006
-65.0,75.0,75.0,45.922943
-60.0,75.0,75.0,45.868565
-55.0,75.0,75.0,45.871296
-50.0,75.0,75.0,45.84863
-45.0,75.0,75.0,45.832012
-40.0,75.0,75.0,45.818966
-35.0,75.0,75.0,45.785038
-30.0,75.0,75.0,45.75947
-25.0,75.0,75.0,45.744827
-20.0,75.0,75.0,45.733337
-15.0,75.0,75.0,45.715843
-10.0,75.0,75.0,45.69704
-5.0,75.0,75.0,45.68943
0.0,75.0,75.0,45.681282
5.0,75.0,75.0,45.70071
10.0,75.0,75.0,45.680588
15.0,75.0,75.0,45.684925
20.0,75.0,75.0,45.68863
25.0,75.0,75.0,45.68571
30.0,75.0,75.0,45.673897
35.0,75.0,75.0,45.693745
40.0,75.0,75.0,45.689316
45.0,75.0,75.0,45.672295
50.0,75.0,75.0,45.684322
55.0,75.0,75.0,45.68167
60.0,75.0,75.0,45.700035
65.0,75.0,75.0,45.705433
70.0,75.0,75.0,45.71036
75.0,75.0,75.0,45.72875
80.0,75.0,75.0,45.749786
85.0,75.0,75.0,45.074448
-85.0,80.0,75.0,46.085922
-80.0,80.0,75.0,46.032543
-75.0,80.0,75.0,45.98917
-70.0,80.0,75.0,45.93527
-65.0,80.0,75.0,45.908905
-60.0,80.0,75.0,45.865433
-55.0,80.0,75.0,45.85422
-50.0,80.0,75.0,45.821533
-45.0,80.0,75.0,45.8038
-40.0,80.0,75.0,45.784134
-35.0,80.0,75.0,45.743195
-30.0,80.0,75.0,45.745007
-25.0,80.0,75.0,45.711678
-20.0,80.0,75.0,45.703094
-15.0,80.0,75.0,45.69308
-10.0,80.0,75.0,45.684246
-5.0,80.0,75.0,45.677483
0.0,80.0,75.0,45.65895
5.0,80.0,75.0,45.66539
10.0,80.0,75.0,45.651905
15.0,80.0,75.0,45.663647
20.0,80.0,75.0,45.660286
25.0,80.0,75.0,45.652924
30.0,80.0,75.0,45.66404
35.0,80.0,75.0,45.658638
40.0,80.0,75.0,45.656067
45.0,80.0,75.0,45.65848
50.0,80.0,75.0,45.659004
55.0,80.0,75.0,45.660587
60.0,80.0,75.0,45.67361
65.0,80.0,75.0,45.680626
70.0,80.0,75.0,45.694138
75.0,80.0,75.0,45.72367
80.0,80.0,75.0,45.741417
85.0,80.0,75.0,45.046436
-85.0,85.0,75.0,46.05415
-80.0,85.0,75.0,46.01578
-75.0,85.0,75.0,45.957405
-70.0,85.0,75.0,45.91047
-65.0,85.0,75.0,45.886208
-60.0,85.0,75.0,45.84147
-55.0,85.0,75.0,45.836796
-50.0,85.0,75.0,45.79297
-45.0,85.0,75.0,45.77891
-40.0,85.0,75.0,45.753773
-35.0,85.0,75.0,45.73736
-30.0,85.0,75.0,45.708794
-25.0,85.0,75.0,45.69233
-20.0,85.0,75.0,45.67749
-15.0,85.0,75.0,45.652534
-10.0,85.0,75.0,45.649822
-5.0,85.0,75.0,45.646675
0.0,85.0,75.0,45.62869
5.0,85.0,75.0,45.637745
10.0,85.0,75.0,45.62495
15.0,85.0,75.0,45.64088
20.0,85.0,75.0,45.628235
25.0,85.0,75.0,45.628174
30.0,85.0,75.0,45.638153
35.0,85.0,75.0,45.63183
40.0,85.0,75.0,45.638657
45.0,85.0,75.0,45.628807
50.0,85.0,75.0,45.638355
55.0,85.0,75.0,45.64191
60.0,85.0,75.0,45.651516
65.0,85.0,75.0,45.662724
70.0,85.0,75.0,45.67961
75.0,85.0,75.0,45.70661
80.0,85.0,75.0,45.72397
85.0,85.0,75.0,45.24326
-85.0,-85.0,80.0,46.2012
-80.0,-85.0,80.0,46.142815
-75.0,-85.0,80.0,46.088013
-70.0,-85.0,80.0,46.03513
-65.0,-85.0,80.0,45.980858
-60.0,-85.0,80.0,45.94631
-55.0,-85.0,80.0,45.896915
-50.0,-85.0,80.0,45.8817
-45.0,-85.0,80.0,45.833073
-40.0,-85.0,80.0,45.816563
-35.0,-85.0,80.0,45.788353
-30.0,-85.0,80.0,45.75812
-25.0,-85.0,80.0,45.732635
-20.0,-85.0,80.0,45.693317
-15.0,-85.0,80.0,45.671394
-10.0,-85.0,80.0,45.660717
-5.0,-85.0,80.0,45.645805
0.0,-85.0,80.0,45.65066
5.0,-85.0,80.0,45.642418
10.0,-85.0,80.0,45.62308
15.0,-85.0,80.0,45.60981
20.0,-85.0,80.0,45.627777
25.0,-85.0,80.0,45.610973
30.0,-85.0,80.0,45.61226
35.0,-85.0,80.0,45.61224
40.0,-85.0,80.0,45.60275
45.0,-85.0,80.0,45.597767
50.0,-85.0,80.0,45.618774
55.0,-85.0,80.0,45.61706
60.0,-85.0,80.0,45.636124
65.0,-85.0,80.0,45.642883
70.0,-85.0,80.0,45.64512
75.0,-85.0,80.0,45.672886
80.0,-85.0,80.0,45.019527
85.0,-85.0,80.0,45.041428
-85.0,-80.0,80.0,46.243618
-80.0,-80.0,80.0,46.173355
-75.0,-80.0,80.0,46.11566
-70.0,-80.0,80.0,46.04611
-65.0,-80.0,80.0,46.006207
-60.0,-80.0,80.0,45.96282
-55.0,-80.0,80.0,45.917274
-50.0,-80.0,80.0,45.90404
-45.0,-80.0,80.0,45.86611
-40.0,-80.0,80.0,45.8395
-35.0,-80.0,80.0,45.80953
-30.0,-80.0,80.0,45.773037
-25.0,-80.0,80.0,45.755177
-20.0,-80.0,80.0,45.714302
-15.0,-80.0,80.0,45.69337
-10.0,-80.0,80.0,45.697872
-5.0,-80.0,80.0,45.677853
0.0,-80.0,80.0,45.66778
5.0,-80.0,80.0,45.6651
10.0,-80.0,80.0,45.64184
15.0,-80.0,80.0,45.64725
20.0,-80.0,80.0,45.654007
25.0,-80.0,80.0,45.64529
30.0,-80.0,80.0,45.64311
35.0,-80.0,80.0,45.6385
40.0,-80.0,80.0,45.630825
45.0,-80.0,80.0,45.63265
50.0,-80.0,80.0,45.62707
55.0,-80.0,80.0,45.643505
60.0,-80.0,80.0,45.64562
65.0,-80.0,80.0,45.67085
70.0,-80.0,80.0,45.686813
75.0,-80.0,80.0,45.69156
80.0,-80.0,80.0,45.047466
85.0,-80.0,80.0,45.024643
-85.0,-75.0,80.0,46.259415
-80.0,-75.0,80.0,46.190754
-75.0,-75.0,80.0,46.118935
-70.0,-75.0,80.0,46.066017
-65.0,-75.0,80.0,46.024616
-60.0,-75.0,80.0,45.98007
-55.0,-75.0,80.0,45.934093
-50.0,-75.0,80.0,45.933044
-45.0,-75.0,80.0,45.88691
-40.0,-75.0,80.0,45.863205
-35.0,-75.0,80.0,45.83225
-30.0,-75.0,80.0,45.799095
-25.0,-75.0,80.0,45.773014
-20.0,-75.0,80.0,45.743015
-15.0,-75.0,80.0,45.71462
-10.0,-75.0,80.0,45.726337
-5.0,-75.0,80.0,45.707165
0.0,-75.0,80.0,45.697403
5.0,-75.0,80.0,45.688274
10.0,-75.0,80.0,45.671745
15.0,-75.0,80.0,45.668346
20.0,-75.0,80.0,45.676983
25.0,-75.0,80.0,45.671074
30.0,-75.0,80.0,45.664433
35.0,-75.0,80.0,45.67355
40.0,-75.0,80.0,45.65433
45.0,-75.0,80.0,45.661427
50.0,-75.0,80.0,45.66138
55.0,-75.0,80.0,45.67526
60.0,-75.0,80.0,45.674686
65.0,-75.0,80.0,45.689392
70.0,-75.0,80.0,45.696537
75.0,-75.0,80.0,45.70449
80.0,-75.0,80.0,44.986347
85.0,-75.0,80.0,45.0178
-85.0,-70.0,80.0,46.290607
-80.0,-70.0,80.0,46.21225
-75.0,-70.0,80.0,46.12895
-70.0,-70.0,80.0,46.069405
-65.0,-70.0,80.0,46.045113
-60.0,-70.0,80.0,46.010708
-55.0,-70.0,80.0,45.957928
-50.0,-70.0,80.0,45.952072
-45.0,-70.0,80.0,45.900898
-40.0,-70.0,80.0,45.876358
-35.0,-70.0,80.0,45.85693
-30.0,-70.0,80.0,45.824917
-25.0,-70.0,80.0,45.803658
-20.0,-70.0,80.0,45.772034
-15.0,-70.0,80.0,45.744816
-10.0,-70.0,80.0,45.74167
-5.0,-70.0,80.0,45.7385
0.0,-70.0,80.0,45.725544
5.0,-70.0,80.0,45.719074
10.0,-70.0,80.0,45.70321
15.0,-70.0,80.0,45.702366
20.0,-70.0,80.0,45.708233
25.0,-70.0,80.0,45.691402
30.0,-70.0,80.0,45.68629
35.0,-70.0,80.0,45.704292
40.0,-70.0,80.0,45.67295
45.0,-70.0,80.0,45.685184
50.0,-70.0,80.0,45.678432
55.0,-70.0,80.0,45.701656
60.0,-70.0,80.0,45.698048
65.0,-70.0,80.0,45.705303
70.0,-70.0,80.0,45.725452
75.0,-70.0,80.0,45.728397
80.0,-70.0,80.0,44.984978
85.0,-70.0,80.0,44.97623
-85.0,-65.0,80.0,46.29585
-80.0,-65.0,80.0,46.22389
-75.0,-65.0,80.0,46.156925
-70.0,-65.0,80.0,46.08485
-65.0,-65.0,80.0,46.04974
-60.0,-65.0,80.0,46.013996
-55.0,-65.0,80.0,45.96693
-50.0,-65.0,80.0,45.969616
-45.0,-65.0,80.0,45.92503
-40.0,-65.0,80.0,45.90453
-35.0,-65.0,80.0,45.87082
-30.0,-65.0,80.0,45.840622
-25.0,-65.0,80.0,45.81945
-20.0,-65.0,80.0,45.79072
-15.0,-65.0,80.0,45.77175
-10.0,-65.0,80.0,45.75451
-5.0,-65.0,80.0,45.75291
0.0,-65.0,80.0,45.7525
5.0,-65.0,80.0,45.73421
10.0,-65.0,80.0,45.72886
15.0,-65.0,80.0,45.721992
20.0,-65.0,80.0,45.732178
25.0,-65.0,80.0,45.720432
30.0,-65.0,80.0,45.71668
35.0,-65.0,80.0,45.708847
40.0,-65.0,80.0,45.701035
45.0,-65.0,80.0,45.706852
50.0,-65.0,80.0,45.69548
55.0,-65.0,80.0,45.719666
60.0,-65.0,80.0,45.714302
65.0,-65.0,80.0,45.726284
70.0,-65.0,80.0,45.75267
75.0,-65.0,80.0,45.76039
80.0,-65.0,80.0,44.942657
85.0,-65.0,80.0,45.019203
-85.0,-60.0,80.0,46.302757
-80.0,-60.0,80.0,46.224766
-75.0,-60.0,80.0,46.17097
-70.0,-60.0,80.0,46.1052
-65.0,-60.0,80.0,46.076996
-60.0,-60.0,80.0,46.02533
-55.0,-60.0,80.0,45.982082
-50.0,-60.0,80.0,45.979385
-45.0,-60.0,80.0,45.941833
-40.0,-60.0,80.0,45.93304
-35.0,-60.0,80.0,45.88807
-30.0,-60.0,80.0,45.85951
-25.0,-60.0,80.0,45.84698
-20.0,-60.0,80.0,45.810936
-15.0,-60.0,80.0,45.79036
-10.0,-60.0,80.0,45.792625
-5.0,-60.0,80.0,45.774876
0.0,-60.0,80.0,45.76493
5.0,-60.0,80.0,45.76124
10.0,-60.0,80.0,45.75503
15.0,-60.0,80.0,45.731964
20.0,-60.0,80.0,45.737587
25.0,-60.0,80.0,45.74446
30.0,-60.0,80.0,45.732113
35.0,-60.0,80.0,45.739273
40.0,-60.0,80.0,45.723038
45.0,-60.0,80.0,45.72581
50.0,-60.0,80.0,45.720776
55.0,-60.0,80.0,45.74996
60.0,-60.0,80.0,45.740818
65.0,-60.0,80.0,45.745697
70.0,-60.0,80.0,45.760258
75.0,-60.0,80.0,45.773403
80.0,-60.0,80.0,44.914654
85.0,-60.0,80.0,44.974754
-85.0,-55.0,80.0,46.31802
-80.0,-55.0,80.0,46.232563
-75.0,-55.0,80.0,46.178753
-70.0,-55.0,80.0,46.114925
-65.0,-55.0,80.0,46.082146
-60.0,-55.0,80.0,46.039047
-55.0,-55.0,80.0,46.006783
-50.0,-55.0,80.0,45.994442
-45.0,-55.0,80.0,45.96709
-40.0,-55.0,80.0,45.943897
-35.0,-55.0,80.0,45.92094
-30.0,-55.0,80.0,45.88534
-25.0,-55.0,80.0,45.859024
-20.0,-55.0,80.0,45.827183
-15.0,-55.0,80.0,45.807194
-10.0,-55.0,80.0,45.79832
-5.0,-55.0,80.0,45.79743
0.0,-55.0,80.0,45.784245
5.0,-55.0,80.0,45.790703
10.0,-55.0,80.0,45.769375
15.0,-55.0,80.0,45.757168
20.0,-55.0,80.0,45.772614
25.0,-55.0,80.0,45.763515
30.0,-55.0,80.0,45.751175
35.0,-55.0,80.0,45.761818
40.0,-55.0,80.0,45.740665
45.0,-55.0,80.0,45.74084
50.0,-55.0,80.0,45.74514
55.0,-55.0,80.0,45.763138
60.0,-55.0,80.0,45.761986
65.0,-55.0,80.0,45.75807
70.0,-55.0,80.0,45.78706
75.0,-55.0,80.0,45.774178
80.0,-55.0,80.0,44.854733
85.0,-55.0,80.0,44.96198
-85.0,-50.0,80.0,46.3179
-80.0,-50.0,80.0,46.239296
-75.0,-50.0,80.0,46.18527
-70.0,-50.0,80.0,46.128063
-65.0,-50.0,80.0,46.09092
-60.0,-50.0,80.0,46.058834
-55.0,-50.0,80.0,46.01521
-50.0,-50.0,80.0,46.00956
-45.0,-50.0,80.0,45.974247
-40.0,-50.0,80.0,45.954575
-35.0,-50.0,80.0,45.940247
-30.0,-50.0,80.0,45.895733
-25.0,-50.0,80.0,45.87137
-20.0,-50.0,80.0,45.856335
-15.0,-50.0,80.0,45.822212
-10.0,-50.0,80.0,45.816776
-5.0,-50.0,80.0,45.805763
0.0,-50.0,80.0,45.795303
5.0,-50.0,80.0,45.796154
10.0,-50.0,80.0,45.79068
15.0,-50.0,80.0,45.779728
20.0,-50.0,80.0,45.791065
25.0,-50.0,80.0,45.788033
30.0,-50.0,80.0,45.767757
35.0,-50.0,80.0,45.77792
40.0,-50.0,80.0,45.76323
45.0,-50.0,80.0,45.759163
50.0,-50.0,80.0,45.75607
55.0,-50.0,80.0,45.775143
