Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
91.44343627899718,-101.55822473044023,188.0964511921753,443.45
110.56032001931159,-80.32677440391238,188.0964511921753,443.97
124.84518724750552,-55.584658585304894,188.0964511921753,444.37
133.67372071930885,-28.413226461735157,188.0964511921753,444.66
172.78117192349416,0.0,155.57286597843455,445.3
169.005488768941,35.92322559608764,155.57286597843455,445.37
157.84345477687336,70.27643385486472,155.57286597843455,445.23
139.7829043941263,101.55822473044019,155.57286597843455,444.78
115.61317033656178,128.4014338548647,155.57286597843455,444.45
86.39058596174709,149.63288418139254,155.57286597843455,443.91
53.39231843237922,164.32465945095234,155.57286597843455,443.6
18.060550382747074,171.8346585853049,155.57286597843455,443.24
-18.060550382747092,171.8346585853049,155.57286597843455,443.25
-53.392318432379206,164.32465945095237,155.57286597843455,443.28
-86.39058596174704,149.63288418139254,155.57286597843455,443.6
-115.61317033656178,128.4014338548647,155.57286597843455,443.84
-139.7829043941263,101.5582247304402,155.57286597843455,444.2
-157.84345477687336,70.27643385486475,155.57286597843455,444.47
-169.005488768941,35.92322559608763,155.57286597843455,444.67
-172.78117192349416,2.1159590914903567e-14,155.57286597843455,444.56
-169.00548876894098,-35.92322559608767,155.57286597843455,444.31
-157.84345477687336,-70.27643385486472,155.57286597843455,443.87
-139.78290439412632,-101.55822473044017,155.57286597843455,443.32
-115.61317033656175,-128.40143385486473,155.57286597843455,442.78
-86.39058596174715,-149.63288418139248,155.57286597843455,442.34
-53.39231843237924,-164.32465945095234,155.57286597843455,441.91
-18.06055038274706,-171.8346585853049,155.57286597843455,441.69
18.060550382746992,-171.8346585853049,155.57286597843455,441.9
53.392318432379184,-164.32465945095237,155.57286597843455,442.21
86.39058596174709,-149.63288418139254,155.57286597843455,442.73
115.6131703365617,-128.40143385486476,155.57286597843455,443.47
139.7829043941263,-101.55822473044023,155.57286597843455,444.08
157.8434547768734,-70.2764338548647,155.57286597843455,444.6
169.00548876894098,-35.92322559608773,155.57286597843455,445.13
201.35090637988196,0.0,116.25000000000003,445.74
196.95090598105867,41.86320739312963,116.25000000000003,445.84
183.94320591556175,81.89679174122291,116.25000000000003,445.49
